ID,totalpobl,dens pob,hogares,Desocupado,0 - 14,65 y mayor,Inicial (j,Primario,EGB,Secundario,Polimodal,Superior n,Universita,Post unive,lee_y _esc,NoLee_ni_e,Hacinamien,sin red ag,Sin cloaca,macroz_2,Clasifica,Seccion,X_WGS,Y_WGS,Calidad_Residuo
1669,1614,121.811,413,102,498,122,56,491,388,294,110,36,40,2,1374,142,34,0,4,6,4,8,-68.86014,-32.86512,
1670,1614,121.811,413,102,498,122,56,491,388,294,110,36,40,2,1374,142,34,0,4,6,4,8,-68.86288,-32.86486,
1671,1614,121.811,413,102,498,122,56,491,388,294,110,36,40,2,1374,142,34,0,4,6,4,8,-68.8617,-32.86486,
1672,1614,121.811,413,102,498,122,56,491,388,294,110,36,40,2,1374,142,34,0,4,6,4,8,-68.86363,-32.86486,
1673,1614,121.811,413,102,498,122,56,491,388,294,110,36,40,2,1374,142,34,0,4,6,4,8,-68.86132,-32.8654,
1674,1614,121.811,413,102,498,122,56,491,388,294,110,36,40,2,1374,142,34,0,4,6,4,8,-68.86037,-32.86562,
1677,1614,121.811,413,102,498,122,56,491,388,294,110,36,40,2,1374,142,34,0,4,6,4,8,-68.86374,-32.86541,
1678,1614,121.811,413,102,498,122,56,491,388,294,110,36,40,2,1374,142,34,0,4,6,4,8,-68.86283,-32.8654,
1679,1614,121.811,413,102,498,122,56,491,388,294,110,36,40,2,1374,142,34,0,4,6,4,8,-68.8617,-32.8654,
1753,745,109.35,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,6,4,7,-68.86119,-32.86838,
1754,745,109.35,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,6,4,8,-68.86577,-32.87121,
1755,745,109.35,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,6,4,8,-68.86219,-32.86832,
1756,745,109.35,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,6,4,8,-68.86429,-32.86964,
1757,745,109.35,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,6,4,8,-68.86351,-32.86964,
1758,745,109.35,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,6,4,8,-68.86399,-32.86995,
1774,745,109.35,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,6,4,8,-68.86594,-32.87064,
1775,745,109.35,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,6,4,8,-68.86412,-32.87069,
1776,745,109.35,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,6,4,8,-68.86202,-32.86849,
1962,1057,86.166,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,6,4,7,-68.87035,-32.87366,
1963,1057,86.166,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,6,4,7,-68.87086,-32.87431,
1964,1057,86.166,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,6,4,7,-68.87092,-32.87402,
1965,1057,86.166,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,6,4,7,-68.87022,-32.87426,
1966,1057,86.166,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,6,4,7,-68.87082,-32.87454,
1967,1057,86.166,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,6,4,7,-68.87094,-32.87385,
1992,1057,86.166,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,6,4,7,-68.8701,-32.87487,
1993,1057,86.166,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,6,4,7,-68.86936,-32.875,
2008,1244,129.962,335,66,350,129,56,491,101,320,63,39,33,1,1054,108,23,0,12,6,4,8,-68.86792,-32.86391,
2073,493,,146,31,130,88,22,144,26,171,12,24,44,3,424,45,5,0,2,6,4,4,-68.83812,-32.86242,
2074,493,,146,31,130,88,22,144,26,171,12,24,44,3,424,45,5,0,2,6,4,4,-68.84028,-32.86244,
2075,493,,146,31,130,88,22,144,26,171,12,24,44,3,424,45,5,0,2,6,4,4,-68.84109,-32.86243,
2259,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84393,-32.86277,
2261,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84391,-32.86331,
2263,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84465,-32.86334,
2265,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84554,-32.86384,
2266,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84554,-32.86434,
2267,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84387,-32.86425,
2269,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84387,-32.86441,
2270,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84384,-32.86479,
2271,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84389,-32.86378,
2272,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84471,-32.8643,
2273,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84389,-32.86369,
2274,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84522,-32.86336,
2275,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84525,-32.86712,
2276,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84509,-32.86849,
2279,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84536,-32.86606,
2280,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84448,-32.86599,
2283,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.84543,-32.86542,
2284,770,72.185,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,6,4,6,-68.8455,-32.86487,
2313,643,71.373,212,25,104,87,17,118,29,171,42,66,145,19,595,20,3,0,8,6,4,6,-68.84299,-32.86276,
2346,845,,253,36,186,122,27,190,56,279,42,57,118,8,753,42,2,0,3,6,4,4,-68.83798,-32.86242,
2347,845,,253,36,186,122,27,190,56,279,42,57,118,8,753,42,2,0,3,6,4,4,-68.83617,-32.8624,
86,1018,76.645,346,46,182,195,40,216,27,274,39,137,208,14,922,58,2,0,2,6,4,,-68.83381,-32.86361,
87,1018,76.645,346,46,182,195,40,216,27,274,39,137,208,14,922,58,2,0,2,6,4,,-68.83517,-32.86369,
88,1018,76.645,346,46,182,195,40,216,27,274,39,137,208,14,922,58,2,0,2,6,4,,-68.83407,-32.86469,
97,845,,253,36,186,122,27,190,56,279,42,57,118,8,753,42,2,0,3,6,4,,-68.8335,-32.86225,
98,845,,253,36,186,122,27,190,56,279,42,57,118,8,753,42,2,0,3,6,4,,-68.83422,-32.86231,
99,845,,253,36,186,122,27,190,56,279,42,57,118,8,753,42,2,0,3,6,4,,-68.83485,-32.86235,
176,831,73.049,297,49,138,160,34,134,34,217,30,78,258,16,775,36,4,0,1,6,4,,-68.83812,-32.87056,
177,831,73.049,297,49,138,160,34,134,34,217,30,78,258,16,775,36,4,0,1,6,4,,-68.83945,-32.87067,
182,714,74.733,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,6,4,,-68.83614,-32.86779,
607,714,74.733,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,6,4,,-68.83434,-32.86579,
608,714,74.733,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,6,4,,-68.8357,-32.86595,
615,714,74.733,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,6,4,,-68.83491,-32.868,
617,714,74.733,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,6,4,,-68.83462,-32.86687,
618,714,74.733,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,6,4,,-68.83593,-32.86693,
619,714,74.733,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,6,4,,-68.83449,-32.86638,
631,1059,,308,29,275,138,41,324,78,333,67,62,78,2,950,63,9,0,23,6,4,,-68.84175,-32.86242,
632,1059,,308,29,275,138,41,324,78,333,67,62,78,2,950,63,9,0,23,6,4,,-68.84162,-32.86242,
1206,730,,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,6,4,,-68.82037,-32.87322,
1207,730,,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,6,4,,-68.82056,-32.87375,
1208,730,,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,6,4,,-68.8181,-32.86961,
1209,730,,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,6,4,,-68.81954,-32.87132,
1210,730,,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,6,4,,-68.81955,-32.87133,
1296,541,,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,6,4,,-68.82258,-32.86647,
1675,1614,121.811,413,102,498,122,56,491,388,294,110,36,40,2,1374,142,34,0,4,6,4,,-68.86351,-32.86359,
2128,1018,76.645,346,46,182,195,40,216,27,274,39,137,208,14,922,58,2,0,2,6,4,,-68.83822,-32.86316,
2135,1018,76.645,346,46,182,195,40,216,27,274,39,137,208,14,922,58,2,0,2,6,4,,-68.83826,-32.86428,
2136,1018,76.645,346,46,182,195,40,216,27,274,39,137,208,14,922,58,2,0,2,6,4,,-68.83807,-32.86319,
2137,1018,76.645,346,46,182,195,40,216,27,274,39,137,208,14,922,58,2,0,2,6,4,,-68.83812,-32.8643,
2138,1018,76.645,346,46,182,195,40,216,27,274,39,137,208,14,922,58,2,0,2,6,4,,-68.83642,-32.86347,
2144,1018,76.645,346,46,182,195,40,216,27,274,39,137,208,14,922,58,2,0,2,6,4,,-68.83541,-32.86475,
2145,1018,76.645,346,46,182,195,40,216,27,274,39,137,208,14,922,58,2,0,2,6,4,,-68.83666,-32.86455,
2314,643,71.373,212,25,104,87,17,118,29,171,42,66,145,19,595,20,3,0,8,6,4,,-68.8409,-32.8642,
2315,643,71.373,212,25,104,87,17,118,29,171,42,66,145,19,595,20,3,0,8,6,4,,-68.84107,-32.86259,
2316,643,71.373,212,25,104,87,17,118,29,171,42,66,145,19,595,20,3,0,8,6,4,,-68.84014,-32.86396,
2317,643,71.373,212,25,104,87,17,118,29,171,42,66,145,19,595,20,3,0,8,6,4,,-68.84169,-32.86423,
2318,643,71.373,212,25,104,87,17,118,29,171,42,66,145,19,595,20,3,0,8,6,4,,-68.83928,-32.8641,
2319,643,71.373,212,25,104,87,17,118,29,171,42,66,145,19,595,20,3,0,8,6,4,,-68.84203,-32.8629,
2320,643,71.373,212,25,104,87,17,118,29,171,42,66,145,19,595,20,3,0,8,6,4,,-68.83904,-32.86302,
2323,643,71.373,212,25,104,87,17,118,29,171,42,66,145,19,595,20,3,0,8,6,4,,-68.8433,-32.86438,
2349,831,73.049,297,49,138,160,34,134,34,217,30,78,258,16,775,36,4,0,1,6,4,,-68.83858,-32.87228,
2350,831,73.049,297,49,138,160,34,134,34,217,30,78,258,16,775,36,4,0,1,6,4,,-68.83962,-32.8721,
2351,831,73.049,297,49,138,160,34,134,34,217,30,78,258,16,775,36,4,0,1,6,4,,-68.83978,-32.87277,
2352,831,73.049,297,49,138,160,34,134,34,217,30,78,258,16,775,36,4,0,1,6,4,,-68.83878,-32.87295,
2353,831,73.049,297,49,138,160,34,134,34,217,30,78,258,16,775,36,4,0,1,6,4,,-68.83962,-32.87206,
2354,831,73.049,297,49,138,160,34,134,34,217,30,78,258,16,775,36,4,0,1,6,4,,-68.83982,-32.87349,
2357,831,73.049,297,49,138,160,34,134,34,217,30,78,258,16,775,36,4,0,1,6,4,,-68.83813,-32.87307,
100,1053,71,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,6,4,,-68.82741,-32.86945,
101,1053,71,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,6,4,,-68.82745,-32.87009,
102,1053,71,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,6,4,,-68.82696,-32.87011,
103,1053,71,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,6,4,,-68.82751,-32.87114,
104,1053,71,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,6,4,,-68.82756,-32.87203,
105,778,87.761,239,31,170,82,26,163,55,257,51,57,109,2,705,37,4,0,2,6,4,,-68.82588,-32.87115,
106,778,87.761,239,31,170,82,26,163,55,257,51,57,109,2,705,37,4,0,2,6,4,,-68.82457,-32.87119,
107,778,87.761,239,31,170,82,26,163,55,257,51,57,109,2,705,37,4,0,2,6,4,,-68.82597,-32.8721,
108,778,87.761,239,31,170,82,26,163,55,257,51,57,109,2,705,37,4,0,2,6,4,,-68.82467,-32.87212,
109,778,87.761,239,31,170,82,26,163,55,257,51,57,109,2,705,37,4,0,2,6,4,,-68.82608,-32.87324,
110,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.82437,-32.86947,
111,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.82568,-32.86945,
112,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.82578,-32.87013,
113,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.82445,-32.87016,
114,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.82317,-32.87122,
186,1053,71,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,6,4,,-68.82924,-32.87302,
187,1053,71,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,6,4,,-68.82764,-32.87315,
188,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82928,-32.87411,
189,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.8277,-32.87423,
190,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82534,-32.87432,
191,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.8262,-32.87434,
1200,763,83.143,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,6,4,,-68.82558,-32.86866,
1201,1053,71,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,6,4,,-68.82917,-32.871,
1202,1053,71,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,6,4,,-68.82912,-32.86993,
1203,1053,71,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,6,4,,-68.8291,-32.8694,
1204,1053,71,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,6,4,,-68.8292,-32.87196,
1205,778,87.761,239,31,170,82,26,163,55,257,51,57,109,2,705,37,4,0,2,6,4,,-68.82478,-32.87331,
1211,730,,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,6,4,,-68.82061,-32.87358,
1237,785,61.782,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,6,4,,-68.8319,-32.86964,
1238,785,61.782,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,6,4,,-68.83044,-32.86979,
1239,785,61.782,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,6,4,,-68.83199,-32.87183,
1240,785,61.782,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,6,4,,-68.8305,-32.87086,
1241,785,61.782,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,6,4,,-68.83055,-32.8719,
1244,785,61.782,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,6,4,,-68.83194,-32.8707,
1245,785,61.782,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,6,4,,-68.8306,-32.87292,
1246,785,61.782,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,6,4,,-68.83204,-32.87281,
1249,754,106.572,255,27,133,165,14,177,28,246,13,74,156,10,708,24,2,0,0,6,4,,-68.83066,-32.87402,
1250,754,106.572,255,27,133,165,14,177,28,246,13,74,156,10,708,24,2,0,0,6,4,,-68.8321,-32.8739,
1266,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.82166,-32.86948,
1267,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.82294,-32.8695,
1268,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.82289,-32.86916,
1269,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.82283,-32.86869,
1270,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.82433,-32.86903,
1271,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.82302,-32.87017,
1272,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.82176,-32.87019,
1273,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.82038,-32.86952,
1274,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.81908,-32.86956,
1275,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.82046,-32.87022,
1276,1123,93.218,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,6,4,,-68.81915,-32.87025,
1295,541,,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,6,4,,-68.82166,-32.86693,
1303,828,,225,47,204,87,36,300,58,243,54,19,52,1,734,49,5,0,24,6,4,,-68.82389,-32.87527,
1311,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82479,-32.87391,
1312,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82458,-32.87427,
1313,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82359,-32.87429,
1314,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82353,-32.87396,
1315,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82198,-32.87428,
1316,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82219,-32.87373,
1318,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82317,-32.87455,
1319,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82299,-32.87475,
1320,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82294,-32.87485,
1321,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82191,-32.8744,
1322,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82403,-32.87444,
1323,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82402,-32.87443,
1325,963,58.068,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,6,4,,-68.82384,-32.87512,
1326,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.82217,-32.87345,
1327,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.82342,-32.87338,
1328,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.8192,-32.87075,
1329,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.8221,-32.87278,
1330,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.8206,-32.87131,
1331,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.82072,-32.87221,
1332,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.82202,-32.87217,
1333,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.82011,-32.87222,
1334,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.8233,-32.87215,
1335,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.8219,-32.87126,
1336,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.81962,-32.87133,
1337,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.82028,-32.8728,
1338,876,73.713,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,6,4,,-68.82337,-32.87276,
2184,806,69.256,304,30,143,116,22,147,45,230,31,88,183,10,739,29,4,0,0,6,4,,-68.83348,-32.87378,
2212,585,59.211,209,17,90,88,12,91,36,148,25,84,159,6,556,11,2,0,0,6,4,,-68.83333,-32.87054,
2213,585,59.211,209,17,90,88,12,91,36,148,25,84,159,6,556,11,2,0,0,6,4,,-68.83276,-32.8706,
2215,585,59.211,209,17,90,88,12,91,36,148,25,84,159,6,556,11,2,0,0,6,4,,-68.83339,-32.8717,
2219,585,59.211,209,17,90,88,12,91,36,148,25,84,159,6,556,11,2,0,0,6,4,,-68.83343,-32.87269,
2222,585,59.211,209,17,90,88,12,91,36,148,25,84,159,6,556,11,2,0,0,6,4,,-68.83304,-32.86951,
2225,585,59.211,209,17,90,88,12,91,36,148,25,84,159,6,556,11,2,0,0,6,4,,-68.83261,-32.86956,
2,848,8.445,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,6,4,8,-68.87615,-32.86472,
3,848,8.445,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,6,4,8,-68.87705,-32.86455,
4,848,8.445,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,6,4,8,-68.87525,-32.86489,
5,848,8.445,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,6,4,8,-68.87497,-32.86773,
151,985,70.478,375,38,161,145,28,166,47,198,47,120,312,15,915,35,1,0,3,6,4,6,-68.84744,-32.86869,
152,985,70.478,375,38,161,145,28,166,47,198,47,120,312,15,915,35,1,0,3,6,4,6,-68.848,-32.87082,
153,985,70.478,375,38,161,145,28,166,47,198,47,120,312,15,915,35,1,0,3,6,4,6,-68.8462,-32.86898,
154,985,70.478,375,38,161,145,28,166,47,198,47,120,312,15,915,35,1,0,3,6,4,6,-68.849,-32.86958,
155,985,70.478,375,38,161,145,28,166,47,198,47,120,312,15,915,35,1,0,3,6,4,6,-68.84774,-32.86982,
156,985,70.478,375,38,161,145,28,166,47,198,47,120,312,15,915,35,1,0,3,6,4,6,-68.84648,-32.87006,
157,985,70.478,375,38,161,145,28,166,47,198,47,120,312,15,915,35,1,0,3,6,4,6,-68.84512,-32.87032,
158,985,70.478,375,38,161,145,28,166,47,198,47,120,312,15,915,35,1,0,3,6,4,6,-68.84926,-32.87058,
159,985,70.478,375,38,161,145,28,166,47,198,47,120,312,15,915,35,1,0,3,6,4,6,-68.84674,-32.87105,
160,985,70.478,375,38,161,145,28,166,47,198,47,120,312,15,915,35,1,0,3,6,4,6,-68.84538,-32.87131,
163,485,59.161,173,23,67,97,13,68,17,131,24,70,129,4,448,21,1,0,2,6,4,,-68.83742,-32.86761,
164,485,59.161,173,23,67,97,13,68,17,131,24,70,129,4,448,21,1,0,2,6,4,,-68.83766,-32.86863,
165,485,59.161,173,23,67,97,13,68,17,131,24,70,129,4,448,21,1,0,2,6,4,,-68.8389,-32.86846,
166,485,59.161,173,23,67,97,13,68,17,131,24,70,129,4,448,21,1,0,2,6,4,,-68.83903,-32.86845,
167,485,59.161,173,23,67,97,13,68,17,131,24,70,129,4,448,21,1,0,2,6,4,,-68.83639,-32.8688,
168,485,59.161,173,23,67,97,13,68,17,131,24,70,129,4,448,21,1,0,2,6,4,,-68.83513,-32.86897,
169,485,59.161,173,23,67,97,13,68,17,131,24,70,129,4,448,21,1,0,2,6,4,,-68.83531,-32.86976,
170,485,59.161,173,23,67,97,13,68,17,131,24,70,129,4,448,21,1,0,2,6,4,,-68.83663,-32.86981,
178,666,69.585,234,18,91,115,12,81,39,165,42,81,200,13,625,14,1,0,0,6,4,,-68.8396,-32.86837,
179,666,69.585,234,18,91,115,12,81,39,165,42,81,200,13,625,14,1,0,0,6,4,,-68.83961,-32.86864,
180,666,69.585,234,18,91,115,12,81,39,165,42,81,200,13,625,14,1,0,0,6,4,,-68.83956,-32.8679,
181,666,69.585,234,18,91,115,12,81,39,165,42,81,200,13,625,14,1,0,0,6,4,,-68.83969,-32.86993,
243,620,61.018,215,17,101,103,16,79,42,156,29,62,189,15,577,22,1,0,0,6,4,6,-68.85186,-32.87354,
244,620,61.018,215,17,101,103,16,79,42,156,29,62,189,15,577,22,1,0,0,6,4,6,-68.85262,-32.8734,
245,620,61.018,215,17,101,103,16,79,42,156,29,62,189,15,577,22,1,0,0,6,4,6,-68.851,-32.87369,
246,620,61.018,215,17,101,103,16,79,42,156,29,62,189,15,577,22,1,0,0,6,4,6,-68.85335,-32.87327,
247,620,61.018,215,17,101,103,16,79,42,156,29,62,189,15,577,22,1,0,0,6,4,6,-68.85364,-32.87433,
248,620,61.018,215,17,101,103,16,79,42,156,29,62,189,15,577,22,1,0,0,6,4,6,-68.8529,-32.87447,
249,620,61.018,215,17,101,103,16,79,42,156,29,62,189,15,577,22,1,0,0,6,4,6,-68.85214,-32.8746,
250,620,61.018,215,17,101,103,16,79,42,156,29,62,189,15,577,22,1,0,0,6,4,6,-68.85124,-32.87476,
251,620,61.018,215,17,101,103,16,79,42,156,29,62,189,15,577,22,1,0,0,6,4,6,-68.85241,-32.87566,
252,691,64.834,239,20,108,152,18,97,45,167,29,75,215,12,648,21,1,0,2,6,4,6,-68.85438,-32.87308,
315,511,62.416,201,10,86,80,13,64,30,109,13,46,189,23,476,14,1,0,0,6,4,5,-68.85766,-32.88496,
316,511,62.416,201,10,86,80,13,64,30,109,13,46,189,23,476,14,1,0,0,6,4,5,-68.85649,-32.88518,
317,511,62.416,201,10,86,80,13,64,30,109,13,46,189,23,476,14,1,0,0,6,4,5,-68.85616,-32.88525,
361,767,60.356,284,25,81,136,16,42,30,124,35,96,379,24,732,18,1,0,0,6,4,5,-68.86025,-32.89016,
362,767,60.356,284,25,81,136,16,42,30,124,35,96,379,24,732,18,1,0,0,6,4,5,-68.85895,-32.89039,
363,767,60.356,284,25,81,136,16,42,30,124,35,96,379,24,732,18,1,0,0,6,4,5,-68.85792,-32.89059,
364,767,60.356,284,25,81,136,16,42,30,124,35,96,379,24,732,18,1,0,0,6,4,5,-68.85811,-32.89133,
389,567,59.546,199,13,64,122,11,41,23,95,9,48,304,16,541,9,1,0,0,6,4,5,-68.85695,-32.89305,
603,666,69.585,234,18,91,115,12,81,39,165,42,81,200,13,625,14,1,0,0,6,4,4,-68.84014,-32.86785,
