fid,NOMBRE,heatmap_co
701,DE SAN MARTIN JOSE GRAL AV,14.84572
702,DR. JORGE LUIS MINOPRIO,1.07326
703,DR. JORGE LUIS MINOPRIO,1.68664
704,DR. JORGE LUIS MINOPRIO,1.68664
705,DR. JORGE LUIS MINOPRIO,1.79278
706,DR. JORGE LUIS MINOPRIO,1.25098
707,ITALIA,8.74512
708,ITALIA,8.74512
709,ITALIA,6.90451
710,ITALIA,6.90451
711,ITALIA,6.90451
712,ITALIA,8.74512
713,SILVA CAYETANO,8.74512
714,SILVA CAYETANO,8.74512
715,SILVA CAYETANO,3.56445
716,SILVA CAYETANO,8.74512
717,SILVA CAYETANO,3.56445
718,CALLE NÃ‚Âº2,0.58697
719,CALLE NÃ‚Âº2,0.69135
720,CALLE NÃ‚Âº2,0.69135
721,CALLE NÃ‚Âº2,0.58697
722,CIPOLLETTI CESAR ING,0.58697
723,CIPOLLETTI CESAR ING,0.11018
724,CIPOLLETTI CESAR ING,0.58697
725,CIPOLLETTI CESAR ING,0.11018
726,ESTRADA JOSE MANUEL,13.15153
727,ESTRADA JOSE MANUEL,8.79458
728,ESTRADA JOSE MANUEL,8.79458
729,ESTRADA JOSE MANUEL,8.79458
730,ESTRADA JOSE MANUEL,13.15153
731,9 DE JULIO,8.79458
732,9 DE JULIO,11.55793
733,9 DE JULIO,8.79458
734,9 DE JULIO,8.79458
735,9 DE JULIO,11.55793
736,9 DE JULIO,11.55793
737,LOS PAPAGALLOS,1.29306
738,LOS PAPAGALLOS,0.83236
739,LOS PAPAGALLOS,0.83236
740,LOS PAPAGALLOS,1.29306
741,LA MARZOLINA,1.29306
742,LA MARZOLINA,2.17173
743,LA MARZOLINA,2.17173
744,LA MARZOLINA,1.29306
745,LLORENS JOSE RVDO,3.66818
746,LLORENS JOSE RVDO,9.24020
747,LLORENS JOSE RVDO,3.66818
748,LLORENS JOSE RVDO,9.24020
749,PERU,10.41961
750,PERU,10.41961
751,PERU,9.09268
752,PERU,9.09268
753,PERU,10.41961
754,LAGOMAGGIORE LUIS DR,10.41961
755,LAGOMAGGIORE LUIS DR,10.41961
756,LAGOMAGGIORE LUIS DR,10.24090
757,LAGOMAGGIORE LUIS DR,10.41961
758,PASO DE LOS ANDES,1.58123
759,PASO DE LOS ANDES,1.58123
760,PASO DE LOS ANDES,1.18798
761,PASO DE LOS ANDES,1.18798
762,ITALIA,8.64313
763,ITALIA,8.74512
764,ITALIA,8.64313
765,ITALIA,8.64313
766,ITALIA,8.74512
767,ITALIA,8.74512
768,MARTINEZ DE ROZAS JUAN,8.64313
769,MARTINEZ DE ROZAS JUAN,2.41490
770,MARTINEZ DE ROZAS JUAN,8.64313
771,MARTINEZ DE ROZAS JUAN,8.64313
772,MARTINEZ DE ROZAS JUAN,2.41490
773,LAGOMAGGIORE LUIS DR,10.41961
774,LAGOMAGGIORE LUIS DR,10.41961
775,LAGOMAGGIORE LUIS DR,10.41961
776,LAGOMAGGIORE LUIS DR,11.63219
777,LAGOMAGGIORE LUIS DR,11.63219
778,LAGOMAGGIORE LUIS DR,11.63219
779,FCGSM,11.35633
780,FCGSM,11.63219
781,FCGSM,11.35633
782,FCGSM,11.63219
783,FCGSM,11.63219
784,ESTRADA JOSE MANUEL,8.79458
785,ESTRADA JOSE MANUEL,6.55162
786,ESTRADA JOSE MANUEL,8.79458
787,ESTRADA JOSE MANUEL,8.79458
788,ESTRADA JOSE MANUEL,6.55162
789,ESTRADA JOSE MANUEL,6.55162
790,AV ESPAÃƒâ€˜A,5.91636
791,AV ESPAÃƒâ€˜A,6.55162
792,AV ESPAÃƒâ€˜A,5.91636
793,AV ESPAÃƒâ€˜A,6.55162
794,AV ESPAÃƒâ€˜A,5.91636
795,AV ESPAÃƒâ€˜A,6.55162
796,ESTRADA JOSE MANUEL,7.29262
797,ESTRADA JOSE MANUEL,7.29262
798,ESTRADA JOSE MANUEL,6.55162
799,ESTRADA JOSE MANUEL,6.55162
800,ESTRADA JOSE MANUEL,7.29262
801,ESTRADA JOSE MANUEL,6.55162
802,DE LUCIA FIDEL,8.10288
803,DE LUCIA FIDEL,9.49437
804,DE LUCIA FIDEL,8.10288
805,DE LUCIA FIDEL,9.49437
806,DE LUCIA FIDEL,9.49437
807,LAGOMAGGIORE LUIS DR,9.49437
808,LAGOMAGGIORE LUIS DR,9.49437
809,LAGOMAGGIORE LUIS DR,10.10937
810,LAGOMAGGIORE LUIS DR,9.49437
811,LAGOMAGGIORE LUIS DR,10.24090
812,LAGOMAGGIORE LUIS DR,11.66755
813,LAGOMAGGIORE LUIS DR,11.66755
814,LAGOMAGGIORE LUIS DR,11.63219
815,LAGOMAGGIORE LUIS DR,11.63219
816,LAGOMAGGIORE LUIS DR,11.63219
817,RUBILAR FRANCISCO,11.40845
818,RUBILAR FRANCISCO,11.66755
819,RUBILAR FRANCISCO,11.66755
820,RUBILAR FRANCISCO,11.40845
821,GODOY JUAN GUALBERTO,1.58123
822,GODOY JUAN GUALBERTO,1.58123
823,GODOY JUAN GUALBERTO,1.27404
824,GODOY JUAN GUALBERTO,1.27404
825,GODOY JUAN GUALBERTO,1.27404
826,TABANERA EXEQUIEL,1.27404
827,TABANERA EXEQUIEL,1.27404
828,TABANERA EXEQUIEL,1.27404
829,TABANERA EXEQUIEL,0.75201
830,TABANERA EXEQUIEL,0.75201
831,GUANACACHE,0.53500
832,GUANACACHE,0.30728
833,GUANACACHE,0.30728
834,ITALIA,8.64313
835,ITALIA,8.64313
836,ITALIA,6.79436
837,ITALIA,8.64313
838,ITALIA,6.79436
839,ITALIA,6.79436
840,MISIONES,6.79436
841,MISIONES,1.05787
842,MISIONES,6.79436
843,MISIONES,1.05787
844,MISIONES,6.79436
845,LLARETAS,1.30264
846,LLARETAS,1.30264
847,LLARETAS,9.24020
848,LLARETAS,9.24020
849,EMAUS,1.30264
850,EMAUS,1.13380
851,EMAUS,1.13380
852,EMAUS,1.30264
853,LOS PAPAGALLOS,1.29306
854,LOS PAPAGALLOS,1.29306
855,LOS PAPAGALLOS,1.50663
856,LOS PAPAGALLOS,1.50663
857,AO LAS PIRCAS,0.87900
858,AO LAS PIRCAS,0.87900
859,LAGUNA DEL ROSARIO,0.87900
860,LAGUNA DEL ROSARIO,1.50663
861,LAGUNA DEL ROSARIO,0.87900
862,LAGUNA DEL ROSARIO,1.50663
863,AO STA MARIA,0.67889
864,AO STA MARIA,0.67889
865,AO STA MARIA,0.96786
866,LAGUNA DEL ROSARIO,0.87900
867,LAGUNA DEL ROSARIO,0.67889
868,LAGUNA DEL ROSARIO,0.67889
869,LAGUNA DEL ROSARIO,0.87900
870,LLANCANELO,0.51912
871,LLANCANELO,0.81317
872,LLANCANELO,0.51912
873,EL DIAMANTE,0.51912
874,EL DIAMANTE,0.51912
875,EL DIAMANTE,0.30728
876,EL DIAMANTE,0.30728
877,GODOY JUAN GUALBERTO,0.91905
878,GODOY JUAN GUALBERTO,1.27404
879,GODOY JUAN GUALBERTO,1.27404
880,GODOY JUAN GUALBERTO,0.91905
881,GODOY JUAN GUALBERTO,1.27404
882,BAGLIETO ING,0.69135
883,BAGLIETO ING,0.91905
884,BAGLIETO ING,0.91905
885,BAGLIETO ING,0.69135
886,DR. JORGE LUIS MINOPRIO,1.04318
887,DR. JORGE LUIS MINOPRIO,0.06289
888,DR. JORGE LUIS MINOPRIO,1.68664
889,DR. JORGE LUIS MINOPRIO,1.68664
890,EL JUNCAL,0.47126
891,EL JUNCAL,0.34970
892,EL JUNCAL,0.47126
893,EL JUNCAL,0.34970
894,12 DE FEBRERO,7.75139
895,12 DE FEBRERO,9.16985
896,12 DE FEBRERO,9.16985
897,12 DE FEBRERO,7.75139
898,12 DE FEBRERO,7.75139
899,LAS AZUCENAS,9.16985
900,LAS AZUCENAS,9.16985
901,LAS CUEVAS,0.34970
902,LAS CUEVAS,
903,LAS CUEVAS,0.34970
904,LAS CUEVAS,
905,CRISTO REDENTOR SUR AV,
906,CRISTO REDENTOR SUR AV,
907,CRISTO REDENTOR SUR AV,
908,CRISTO REDENTOR SUR AV,
909,LAGUNA SECA,0.16454
910,LAGUNA SECA,0.11268
911,LAGUNA SECA,0.11268
912,EL DIAMANTE,0.30728
913,EL DIAMANTE,0.30728
914,EL DIAMANTE,0.11268
915,EL DIAMANTE,0.11268
916,ITALIA,3.94664
917,ITALIA,3.94664
918,ITALIA,6.79436
919,ITALIA,6.79436
920,ITALIA,6.79436
921,ITALIA,3.94664
922,BOLIVIA,0.33467
923,BOLIVIA,3.94664
924,BOLIVIA,0.33467
925,BOLIVIA,3.94664
926,BOLIVIA,3.94664
927,ITALIA,2.36065
928,ITALIA,3.94664
929,ITALIA,2.36065
930,ITALIA,3.94664
931,ITALIA,3.94664
932,LEMOS JULIO A,0.43817
933,LEMOS JULIO A,0.43817
934,LEMOS JULIO A,2.36065
935,LEMOS JULIO A,2.36065
936,LAGOMAGGIORE LUIS DR,9.49437
937,LAGOMAGGIORE LUIS DR,9.49437
938,LAGOMAGGIORE LUIS DR,8.39589
939,LAGOMAGGIORE LUIS DR,8.39589
940,LAGOMAGGIORE LUIS DR,9.49437
941,ITALIA,2.36065
942,ITALIA,1.91246
943,ITALIA,2.36065
944,ITALIA,1.91246
945,ITALIA,1.91246
946,ALPATACAL,1.91246
947,ALPATACAL,1.91246
948,ALPATACAL,1.91246
949,ALPATACAL,0.86779
950,ALPATACAL,0.86779
951,MORENO JOSE MARIA,9.44720
952,MORENO JOSE MARIA,9.44720
953,MORENO JOSE MARIA,6.40605
954,MORENO JOSE MARIA,9.44720
955,MORENO JOSE MARIA,6.40605
956,LAGOMAGGIORE LUIS DR,8.39589
957,LAGOMAGGIORE LUIS DR,9.44720
958,LAGOMAGGIORE LUIS DR,9.44720
959,LAGOMAGGIORE LUIS DR,8.39589
960,LAGOMAGGIORE LUIS DR,9.44720
961,CERRO LOS GEMELOS BV,
962,CERRO LOS GEMELOS BV,
963,CERRO LOS GEMELOS BV,
964,CERRO BANDERITA NORTE,
965,CERRO BANDERITA NORTE,
966,CERRO BANDERITA NORTE,
967,CERRO BANDERITA NORTE,
968,CERRO BANDERITA NORTE,
969,CERRO BANDERITA NORTE,
970,CERRO BANDERITA NORTE,
971,BAGLIETO ING,0.91905
972,BAGLIETO ING,0.91905
973,BAGLIETO ING,1.33518
974,BAGLIETO ING,1.33518
975,GRAN CAPITAN ESTE AV,
976,GRAN CAPITAN ESTE AV,
977,GRAN CAPITAN ESTE AV,
978,GRAN CAPITAN ESTE AV,
979,EL DIAMANTE,0.11268
980,EL DIAMANTE,
981,EL DIAMANTE,
982,EL DIAMANTE,0.11268
983,CERRO BANDERITA NORTE,
984,CERRO BANDERITA NORTE,
985,CERRO BANDERITA NORTE,
986,CONI EMILIO DR,1.51103
987,CONI EMILIO DR,3.82649
988,CONI EMILIO DR,3.82649
989,EMAUS,1.30264
990,EMAUS,2.42067
991,EMAUS,1.30264
992,LIMITE DE PROPIEDAD,4.91633
993,LIMITE DE PROPIEDAD,4.91633
994,LIMITE DE PROPIEDAD,5.46058
995,ESTAY JUSTO,1.16598
996,ESTAY JUSTO,1.16598
997,ESTAY JUSTO,1.33518
998,ESTAY JUSTO,1.33518
999,CIPOLLETTI CESAR ING,1.16598
1000,CIPOLLETTI CESAR ING,0.58697
1001,CIPOLLETTI CESAR ING,0.58697
1002,CIPOLLETTI CESAR ING,1.16598
1003,ITALIA,2.79530
1004,ITALIA,1.91246
1005,ITALIA,2.79530
1006,ITALIA,1.91246
1007,ITALIA,1.91246
1008,ITALIA,2.79530
1009,PASO DE LOS ANDES,2.79530
1010,PASO DE LOS ANDES,1.58123
1011,PASO DE LOS ANDES,2.79530
1012,PASO DE LOS ANDES,1.58123
1013,PASO DE LOS ANDES,2.79530
1014,CERRO LOS GEMELOS BV,
1015,CERRO LOS GEMELOS BV,
1016,CERRO LOS GEMELOS BV,
1017,CERRO BANDERITA NORTE,
1018,CERRO BANDERITA NORTE,
1019,CESPEDES CARLOS DR PJE,5.46058
1020,CESPEDES CARLOS DR PJE,6.79733
1021,CESPEDES CARLOS DR PJE,6.79733
1022,VUCETICH JUAN,6.79733
1023,VUCETICH JUAN,6.90451
1024,VUCETICH JUAN,6.79733
1025,VUCETICH JUAN,6.90451
1026,VUCETICH JUAN,6.90451
1027,EMAUS,2.87347
1028,EMAUS,2.42067
1029,EMAUS,2.87347
1030,EMAUS,2.87347
1031,POTRERILLOS,2.87347
1032,POTRERILLOS,2.87347
1033,POTRERILLOS,0.31619
1034,POTRERILLOS,0.31619
1035,POTRERILLOS,2.87347
1036,EL JUNCAL,0.31619
1037,EL JUNCAL,0.31619
1038,EL JUNCAL,0.34970
1039,EL JUNCAL,0.34970
1040,CORDON DEL PLATA SUR,2.17173
1041,CORDON DEL PLATA SUR,8.64938
1042,CORDON DEL PLATA SUR,2.17173
1043,CORDON DEL PLATA SUR,8.64938
1044,CORDON DEL PLATA SUR,8.64938
1045,POTRERILLOS,0.31619
1046,POTRERILLOS,0.05677
1047,POTRERILLOS,0.31619
1048,POTRERILLOS,0.05677
1049,GRAN CAPITAN GRAL SAN MARTIN,16.66170
1050,GRAN CAPITAN GRAL SAN MARTIN,8.64938
1051,GRAN CAPITAN GRAL SAN MARTIN,16.66170
1052,GRAN CAPITAN GRAL SAN MARTIN,8.64938
1053,GRAN CAPITAN GRAL SAN MARTIN,8.64938
1054,GRAN CAPITAN GRAL SAN MARTIN,20.59046
1055,GRAN CAPITAN GRAL SAN MARTIN,16.66170
1056,GRAN CAPITAN GRAL SAN MARTIN,16.66170
1057,GRAN CAPITAN GRAL SAN MARTIN,20.59046
1058,GRAN CAPITAN GRAL SAN MARTIN,20.59046
1059,LLORENS JOSE RVDO,20.59046
1060,LLORENS JOSE RVDO,9.24020
1061,LLORENS JOSE RVDO,20.59046
1062,LLORENS JOSE RVDO,20.59046
1063,LLORENS JOSE RVDO,9.24020
1064,AO STA MARIA,0.67889
1065,AO STA MARIA,0.67889
1066,AO STA MARIA,0.79592
1067,AO STA MARIA,0.79592
1068,GRAN CAPITAN GRAL SAN MARTIN,1.33011
1069,GRAN CAPITAN GRAL SAN MARTIN,0.79592
1070,GRAN CAPITAN GRAL SAN MARTIN,1.33011
1071,GRAN CAPITAN GRAL SAN MARTIN,0.79592
1072,LLANCANELO,0.51912
1073,LLANCANELO,0.51912
1074,LLANCANELO,0.41468
1075,LLANCANELO,0.41468
1076,GRAN CAPITAN GRAL SAN MARTIN,0.79592
1077,GRAN CAPITAN GRAL SAN MARTIN,0.79592
1078,GRAN CAPITAN GRAL SAN MARTIN,0.41468
1079,GRAN CAPITAN GRAL SAN MARTIN,0.41468
1080,GRAN CAPITAN GRAL SAN MARTIN,0.17891
1081,GRAN CAPITAN GRAL SAN MARTIN,0.17891
1082,GRAN CAPITAN GRAL SAN MARTIN,0.41468
1083,GRAN CAPITAN GRAL SAN MARTIN,0.41468
1084,CERRO BANDERITA NORTE,0.51681
1085,CERRO BANDERITA NORTE,0.51681
1086,CERRO BANDERITA NORTE,0.66514
1087,GRAN CAPITAN GRAL SAN MARTIN,10.95191
1088,GRAN CAPITAN GRAL SAN MARTIN,20.59046
1089,GRAN CAPITAN GRAL SAN MARTIN,20.59046
1090,GRAN CAPITAN GRAL SAN MARTIN,20.59046
1091,GRAN CAPITAN GRAL SAN MARTIN,10.95191
1092,GRAN CAPITAN GRAL SAN MARTIN,2.87347
1093,GRAN CAPITAN GRAL SAN MARTIN,10.95191
1094,GRAN CAPITAN GRAL SAN MARTIN,2.87347
1095,GRAN CAPITAN GRAL SAN MARTIN,2.87347
1096,GRAN CAPITAN GRAL SAN MARTIN,10.95191
1097,LOS PAPAGALLOS,1.50663
1098,LOS PAPAGALLOS,3.28525
1099,LOS PAPAGALLOS,3.28525
1100,LOS PAPAGALLOS,1.50663
1101,LOS PAPAGALLOS,3.28525
1102,GRAN CAPITAN GRAL SAN MARTIN,3.28525
1103,GRAN CAPITAN GRAL SAN MARTIN,8.64938
1104,GRAN CAPITAN GRAL SAN MARTIN,8.64938
1105,GRAN CAPITAN GRAL SAN MARTIN,3.28525
1106,GRAN CAPITAN GRAL SAN MARTIN,8.64938
1107,GRAN CAPITAN GRAL SAN MARTIN,3.28525
1108,GRAN CAPITAN GRAL SAN MARTIN,3.28525
1109,GRAN CAPITAN GRAL SAN MARTIN,1.33011
1110,GRAN CAPITAN GRAL SAN MARTIN,1.33011
1111,GRAN CAPITAN GRAL SAN MARTIN,3.28525
1112,GRAN CAPITAN GRAL SAN MARTIN,3.28525
1113,MITRE BARTOLOME GRAL AV,15.11957
1114,MITRE BARTOLOME GRAL AV,8.06688
1115,MITRE BARTOLOME GRAL AV,8.06688
1116,MITRE BARTOLOME GRAL AV,15.11957
1117,MITRE BARTOLOME GRAL AV,8.06688
1118,MITRE BARTOLOME GRAL AV,15.11957
1119,LAGOMAGGIORE LUIS DR,15.11957
1120,LAGOMAGGIORE LUIS DR,9.44720
1121,LAGOMAGGIORE LUIS DR,9.44720
1122,LAGOMAGGIORE LUIS DR,15.11957
1123,LAGOMAGGIORE LUIS DR,15.11957
1124,LAGOMAGGIORE LUIS DR,9.44720
1125,12 DE FEBRERO,9.91225
1126,12 DE FEBRERO,9.16985
1127,12 DE FEBRERO,9.91225
1128,12 DE FEBRERO,9.16985
1129,POTRERILLOS,0.05677
1130,POTRERILLOS,
1131,POTRERILLOS,
1132,POTRERILLOS,0.05677
1133,CRISTO REDENTOR SUR AV,
1134,CRISTO REDENTOR SUR AV,
1135,CRISTO REDENTOR SUR AV,
1136,CRISTO REDENTOR SUR AV,
1137,MITRE BARTOLOME GRAL AV,7.98024
1138,MITRE BARTOLOME GRAL AV,7.98024
1139,MITRE BARTOLOME GRAL AV,15.23049
1140,MITRE BARTOLOME GRAL AV,7.98024
1141,MITRE BARTOLOME GRAL AV,15.23049
1142,LAGOMAGGIORE LUIS DR,15.11957
1143,LAGOMAGGIORE LUIS DR,15.11957
1144,LAGOMAGGIORE LUIS DR,15.23049
1145,LAGOMAGGIORE LUIS DR,15.11957
1146,LAGOMAGGIORE LUIS DR,15.23049
1147,CONI EMILIO DR,0.36526
1148,CONI EMILIO DR,0.36526
1149,CONI EMILIO DR,3.82649
1150,CONI EMILIO DR,3.82649
1151,ITALIA,2.79530
1152,ITALIA,2.79530
1153,ITALIA,2.79530
1154,ITALIA,2.74818
1155,ITALIA,2.74818
1156,ITALIA,2.74818
1157,TABANERA EXEQUIEL,1.27404
1158,TABANERA EXEQUIEL,1.27404
1159,TABANERA EXEQUIEL,2.74818
1160,TABANERA EXEQUIEL,2.74818
1161,TABANERA EXEQUIEL,1.27404
1162,TABANERA EXEQUIEL,2.74818
1163,LAS VIOLETAS,9.91225
1164,LAS VIOLETAS,9.91225
1165,CERRO BANDERITA NORTE,0.20354
1166,CERRO BANDERITA NORTE,
1167,ALPATACAL,3.30718
1168,ALPATACAL,3.30718
1169,ALPATACAL,1.91246
1170,ALPATACAL,1.91246
1171,ALPATACAL,1.91246
1172,BOLIVIA,3.94664
1173,BOLIVIA,3.94664
1174,BOLIVIA,4.46069
1175,BOLIVIA,4.46069
1176,BOLIVIA,3.94664
1177,ESEVERRI GAINZA JOSE DR,1.47155
1178,ESEVERRI GAINZA JOSE DR,1.47155
1179,ESEVERRI GAINZA JOSE DR,1.25098
1180,ESEVERRI GAINZA JOSE DR,1.47155
1181,CONI EMILIO DR,1.47155
1182,CONI EMILIO DR,0.36526
1183,CONI EMILIO DR,0.36526
1184,CONI EMILIO DR,1.47155
1185,CONI EMILIO DR,1.47155
1186,CANTOS PEREGRINA,4.00310
1187,CANTOS PEREGRINA,3.30718
1188,CANTOS PEREGRINA,3.30718
1189,CANTOS PEREGRINA,4.00310
1190,PASO DE LOS ANDES,4.00310
1191,PASO DE LOS ANDES,2.79530
1192,PASO DE LOS ANDES,4.00310
1193,PASO DE LOS ANDES,2.79530
1194,PASO DE LOS ANDES,2.79530
1195,DE SAN MARTIN JOSE GRAL AV,14.07376
1196,DE SAN MARTIN JOSE GRAL AV,13.15153
1197,DE SAN MARTIN JOSE GRAL AV,14.07376
1198,DE SAN MARTIN JOSE GRAL AV,13.15153
1199,PASO DE LOS ANDES,4.00310
1200,PASO DE LOS ANDES,4.00310
1201,PASO DE LOS ANDES,4.15780
1202,PASO DE LOS ANDES,4.15780
1203,CANTOS PEREGRINA,3.65991
1204,CANTOS PEREGRINA,3.65991
1205,CANTOS PEREGRINA,4.46069
1206,CANTOS PEREGRINA,4.46069
1207,ALPATACAL,3.30718
1208,ALPATACAL,3.30718
1209,ALPATACAL,3.65991
1210,ALPATACAL,3.65991
1211,CANTOS PEREGRINA,4.15780
1212,CANTOS PEREGRINA,3.39468
1213,CANTOS PEREGRINA,4.15780
1214,CANTOS PEREGRINA,3.39468
1215,TABANERA EXEQUIEL,3.39468
1216,TABANERA EXEQUIEL,2.74818
1217,TABANERA EXEQUIEL,2.74818
1218,TABANERA EXEQUIEL,2.74818
1219,TABANERA EXEQUIEL,3.39468
1220,ITALIA,2.10566
1221,ITALIA,2.74818
1222,ITALIA,2.74818
1223,ITALIA,2.74818
1224,ITALIA,2.10566
1225,BAGLIETO ING,1.33518
1226,BAGLIETO ING,2.10566
1227,BAGLIETO ING,1.33518
1228,BAGLIETO ING,2.10566
1229,GRAN CAPITAN GRAL SAN MARTIN,0.17891
1230,GRAN CAPITAN GRAL SAN MARTIN,0.17891
1231,GRAN CAPITAN GRAL SAN MARTIN,
1232,GRAN CAPITAN GRAL SAN MARTIN,
1233,GRAN CAPITAN ESTE AV,
1234,GRAN CAPITAN ESTE AV,
1235,GRAN CAPITAN ESTE AV,
1236,GRAN CAPITAN ESTE AV,
1237,ITALIA,2.10566
1238,ITALIA,2.10566
1239,ITALIA,1.94479
1240,ITALIA,1.94479
1241,CARRILLO RAMON DR,3.02262
1242,CARRILLO RAMON DR,1.79278
1243,CARRILLO RAMON DR,3.02262
1244,CARRILLO RAMON DR,3.02262
1245,CONI EMILIO DR,1.47155
1246,CONI EMILIO DR,1.47155
1247,CONI EMILIO DR,3.02262
1248,CONI EMILIO DR,3.02262
1249,CONI EMILIO DR,3.02262
1250,CONI EMILIO DR,1.47155
1251,DE SAN MARTIN JOSE GRAL AV,14.07376
1252,DE SAN MARTIN JOSE GRAL AV,14.80648
1253,DE SAN MARTIN JOSE GRAL AV,14.07376
1254,CERRO BANDERITA NORTE,1.92896
1255,CERRO BANDERITA NORTE,0.20354
1256,ITALIA,1.76797
1257,ITALIA,1.76797
1258,ITALIA,1.94479
1259,ITALIA,1.94479
1260,CIPOLLETTI CESAR ING,1.16598
1261,CIPOLLETTI CESAR ING,1.76797
1262,CIPOLLETTI CESAR ING,1.76797
1263,CIPOLLETTI CESAR ING,1.16598
1264,VUCETICH PJE,6.08858
1265,VUCETICH PJE,6.08858
1266,VUCETICH JUAN,6.08858
1267,VUCETICH JUAN,6.08858
1268,VUCETICH JUAN,6.79733
1269,VUCETICH JUAN,6.79733
1270,HUDSON DAMIAN,14.07376
1271,HUDSON DAMIAN,14.07376
1272,HUDSON DAMIAN,8.91547
1273,HUDSON DAMIAN,8.91547
1274,HUDSON DAMIAN,8.91547
1275,9 DE JULIO,8.79458
1276,9 DE JULIO,8.79458
1277,9 DE JULIO,8.91547
1278,9 DE JULIO,8.79458
1279,9 DE JULIO,8.91547
1280,9 DE JULIO,8.91547
1281,CERRO BANDERITA NORTE,0.51681
1282,CERRO BANDERITA NORTE,2.08095
1283,CERRO BANDERITA NORTE,0.51681
1284,CERRO BANDERITA NORTE,1.92896
1285,CERRO BANDERITA NORTE,2.05805
1286,CERRO BANDERITA NORTE,2.05805
1287,CERRO BANDERITA NORTE,2.05805
1288,CERRO BANDERITA NORTE,2.08095
1289,CERRO BANDERITA NORTE,2.05805
1290,ALPATACAL,4.40160
1291,ALPATACAL,3.65991
1292,ALPATACAL,3.65991
1293,ALPATACAL,4.40160
1294,MORENO JOSE MARIA,9.44720
1295,MORENO JOSE MARIA,12.10289
1296,MORENO JOSE MARIA,9.44720
1297,MORENO JOSE MARIA,12.10289
1298,MORENO JOSE MARIA,9.44720
1299,FCGSM,9.27058
1300,FCGSM,11.63219
1301,FCGSM,9.27058
1302,FCGSM,11.63219
1303,FCGSM,11.63219
1304,FCGSM,9.27058
1305,RUBILAR FRANCISCO,9.27058
1306,RUBILAR FRANCISCO,11.66755
1307,RUBILAR FRANCISCO,11.66755
1308,RUBILAR FRANCISCO,9.27058
1309,RUBILAR FRANCISCO,9.27058
1310,EL JUNCAL,0.05677
1311,EL JUNCAL,0.21894
1312,EL JUNCAL,0.21894
1313,EL JUNCAL,0.05677
1314,PERU,10.50713
1315,PERU,10.50713
1316,PERU,10.41961
1317,PERU,10.41961
1318,PERU,10.50713
1319,PERU,10.41961
1320,HUDSON DAMIAN,10.50713
1321,HUDSON DAMIAN,10.50713
1322,HUDSON DAMIAN,10.50713
1323,HUDSON DAMIAN,10.55969
1324,25 DE MAYO,8.39589
1325,25 DE MAYO,9.61829
1326,25 DE MAYO,8.39589
1327,25 DE MAYO,9.61829
1328,LOS PAPAGALLOS,3.28525
1329,LOS PAPAGALLOS,6.45611
1330,LOS PAPAGALLOS,6.45611
1331,LOS PAPAGALLOS,3.28525
1332,LOS PAPAGALLOS,3.28525
1333,VILLAVICENCIO,1.33011
1334,VILLAVICENCIO,2.11553
1335,VILLAVICENCIO,1.33011
1336,VILLAVICENCIO,2.11553
1337,LOS PENITENTES,6.45611
1338,LOS PENITENTES,2.11553
1339,LOS PENITENTES,6.45611
1340,LOS PENITENTES,2.11553
1341,SCHESTAKOW TEODORO DR,3.16349
1342,SCHESTAKOW TEODORO DR,3.16349
1343,SCHESTAKOW TEODORO DR,1.68664
1344,SCHESTAKOW TEODORO DR,1.68664
1345,SCHESTAKOW TEODORO DR,3.16349
1346,CONI EMILIO DR,3.16349
1347,CONI EMILIO DR,3.02262
1348,CONI EMILIO DR,3.16349
1349,CONI EMILIO DR,3.16349
1350,CONI EMILIO DR,3.02262
1351,CONI EMILIO DR,3.02262
1352,EMAUS,2.87347
1353,EMAUS,4.85788
1354,EMAUS,2.87347
1355,EMAUS,2.87347
1356,PJE NÃ‚Âº2,5.47324
1357,PJE NÃ‚Âº2,4.40160
1358,PJE NÃ‚Âº2,4.40160
1359,PJE NÃ‚Âº2,5.47324
1360,PASO DE LOS ANDES,5.47324
1361,PASO DE LOS ANDES,5.47324
1362,PASO DE LOS ANDES,4.15780
1363,PASO DE LOS ANDES,4.15780
1364,FCGSM,9.27058
1365,FCGSM,8.91423
1366,FCGSM,8.91423
1367,FCGSM,9.27058
1368,FCGSM,9.27058
1369,PUENTE DEL INCA,0.21894
1370,PUENTE DEL INCA,
1371,PUENTE DEL INCA,0.21894
1372,PUENTE DEL INCA,
1373,CRISTO REDENTOR SUR AV,
1374,CRISTO REDENTOR SUR AV,
1375,CRISTO REDENTOR SUR AV,
1376,CRISTO REDENTOR SUR AV,
1377,HUDSON DAMIAN,10.50713
1378,HUDSON DAMIAN,8.83548
1379,HUDSON DAMIAN,10.50713
1380,HUDSON DAMIAN,8.83548
1381,HUDSON DAMIAN,10.50713
1382,BELGRANO JUAN MANUEL GRAL,8.83548
1383,BELGRANO JUAN MANUEL GRAL,8.83548
1384,EJERCITO DE LOS ANDES,4.85788
1385,EJERCITO DE LOS ANDES,8.18810
1386,EJERCITO DE LOS ANDES,8.18810
1387,HUDSON DAMIAN,8.83548
1388,HUDSON DAMIAN,8.83548
1389,HUDSON DAMIAN,8.77118
1390,HUDSON DAMIAN,8.77118
1391,RUBILAR FRANCISCO,8.77118
1392,RUBILAR FRANCISCO,9.27058
1393,RUBILAR FRANCISCO,9.27058
1394,RUBILAR FRANCISCO,9.27058
