punto_nombre,punto_numero,punto_tipo,link,poblacion_total,hogares,desocupados,0-14,65_mas,inicial,primario,egb,secundario,polimodal,superior,universitario,post_universitario,lee_y _esc,NoLee_ni_e,hacinamiento,sin_red_agua,sin_cloaca,densidad_comercios,x,y
PLAZA HILARION CNEL,7670,Interseccion,500070106,664,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,20,-68.8405371,-32.87974628
LA RIOJA,7674,Interseccion,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,48,-68.83508718,-32.87977528
LA RIOJA,7678,Interseccion,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,48,-68.83508715,-32.87979331
MARTINEZ DE ROZAS JUAN,7689,Interseccion,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,14,-68.85349907,-32.87984328
AV ESPAÃ‘A,7703,Interseccion,500070106,664,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,18,-68.83928667,-32.87983485
SALTA,7715,Interseccion,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,33,-68.83375126,-32.87986368
SALTA,7717,Interseccion,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,33,-68.83375123,-32.87988171
9 DE JULIO,7729,Interseccion,500070106,664,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,34,-68.83797217,-32.87990529
MORENO JOSE FEDERICO,7739,Interseccion,500070213,808,311,23,156,102,37,179,36,251,37,68,149,8,738,40,5,0,1,28,-68.83239392,-32.87997909
DE SAN MARTIN JOSE GRAL AV,7752,Interseccion,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,55,-68.83661488,-32.87999369
CAMINO A PAPAGALLOS,7762,Interseccion,500071001,1179,326,30,213,85,43,95,94,138,71,86,549,67,1106,41,0,71,11,0,-68.91212236,-32.88012363
MONTECASEROS,7764,Interseccion,500070213,808,311,23,156,102,37,179,36,251,37,68,149,8,738,40,5,0,1,24,-68.83095112,-32.88007633
PERU,7776,Interseccion,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,15,-68.84601836,-32.88013186
OLASCOAGA LAURENTINO CNEL,7780,Interseccion,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,20,-68.85177807,-32.88017488
HUARPES,7792,Interseccion,500070609,498,198,16,72,82,17,75,11,123,17,61,151,15,459,18,0,4,0,14,-68.85874534,-32.88020098
SAENZ PEÃ‘A ROQUE DR,7798,Interseccion,500071017,1016,311,37,184,130,32,141,43,261,50,145,284,11,945,38,0,0,1,6,-68.85991663,-32.87999555
ITUZAINGO,7801,Interseccion,500070212,470,157,12,78,85,12,118,12,145,18,60,70,8,433,20,0,0,0,14,-68.82954036,-32.88018262
GRANADEROS,7812,Interseccion,500070610,846,343,18,141,105,30,110,39,173,36,85,292,44,787,26,2,1,7,19,-68.85520816,-32.88026005
MARTINEZ DE ROZAS JUAN,7819,Interseccion,500070610,846,343,18,141,105,30,110,39,173,36,85,292,44,787,26,2,1,7,14,-68.85361591,-32.88027623
25 DE MAYO,7822,Interseccion,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,28,-68.84474643,-32.88029259
BENEGAS TIBURCIO,7833,Interseccion,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,17,-68.85105119,-32.88030927
ALBERDI JUAN BAUTISTA,7843,Interseccion,500070212,470,157,12,78,85,12,118,12,145,18,60,70,8,433,20,0,0,0,5,-68.82817234,-32.88028895
ALBERDI JUAN BAUTISTA,7846,Interseccion,500070212,470,157,12,78,85,12,118,12,145,18,60,70,8,433,20,0,0,0,3,-68.8274456,-32.88033303
VIDELA RICARDO GDOR,7850,Interseccion,500281010,1045,340,50,206,137,35,250,52,314,47,108,155,5,941,57,3,0,6,3,-68.82738148,-32.88033295
PASO DE LOS ANDES,7857,Interseccion,500070609,498,198,16,72,82,17,75,11,123,17,61,151,15,459,18,0,4,0,18,-68.85767642,-32.88039814
CHILE,7870,Interseccion,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,38,-68.84344244,-32.88046228
ALPATACAL,7881,Interseccion,500070609,498,198,16,72,82,17,75,11,123,17,61,151,15,459,18,0,4,0,22,-68.85652196,-32.88062224
MITRE BARTOLOME GRAL AV,7892,Interseccion,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,36,-68.84223462,-32.88062307
CIRCUNV UNIVERSIDAD,7906,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.88156497,-32.88040341
MITRE BARTOLOME GRAL AV,7908,Interseccion,500070108,668,239,17,82,113,9,76,22,210,17,80,210,10,627,17,0,0,0,35,-68.84203154,-32.88064986
CIRCUNV UNIVERSIDAD,7920,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.88235353,-32.88065168
PATRICIAS MENDOCINAS,7923,Interseccion,500070108,668,239,17,82,113,9,76,22,210,17,80,210,10,627,17,0,0,0,33,-68.84083445,-32.8807836
CAMINO A PAPAGALLOS,7934,Interseccion,500071001,1179,326,30,213,85,43,95,94,138,71,86,549,67,1106,41,0,71,11,0,-68.91164074,-32.88088071
GRANADEROS,7938,Interseccion,500070610,846,343,18,141,105,30,110,39,173,36,85,292,44,787,26,2,1,7,21,-68.85535683,-32.88083731
DE SAN MARTIN JOSE GRAL AV,7948,Interseccion,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,68,-68.83684834,-32.88088667
DE ESCALADA DE SAN MARTIN R,7952,Interseccion,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,67,-68.83655978,-32.88090432
AV ESPAÃ‘A,7958,Interseccion,500070107,704,212,25,91,142,10,131,11,218,10,58,205,27,660,24,0,0,0,39,-68.83957323,-32.88092626
DE ESCALADA DE SAN MARTIN R,7968,Interseccion,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,68,-68.83655974,-32.88092236
BLANCO EUSEBIO,7980,Interseccion,500070107,704,212,25,91,142,10,131,11,218,10,58,205,27,660,24,0,0,0,45,-68.83897469,-32.88098861
LA RIOJA,7983,Interseccion,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,53,-68.83518107,-32.88101072
LA RIOJA,7986,Interseccion,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,53,-68.83518103,-32.88102875
9 DE JULIO,7996,Interseccion,500070107,704,212,25,91,142,10,131,11,218,10,58,205,27,660,24,0,0,0,59,-68.83827998,-32.88105083
MARTINEZ DE ROZAS JUAN,8007,Interseccion,500070610,846,343,18,141,105,30,110,39,173,36,85,292,44,787,26,2,1,7,16,-68.85382824,-32.88112407
SALTA,8018,Interseccion,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,46,-68.83384512,-32.88110814
SALTA,8021,Interseccion,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,46,-68.83384508,-32.88112617
DE SAN MARTIN JOSE GRAL AV,8031,Interseccion,500070302,841,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,73,-68.83692261,-32.8811753
PERU,8041,Interseccion,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,15,-68.84630498,-32.88123227
MORENO JOSE FEDERICO,8046,Interseccion,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,34,-68.83243434,-32.88121446
MONTECASEROS,8056,Interseccion,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,22,-68.83100217,-32.88132975
25 DE MAYO,8068,Interseccion,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,31,-68.84503298,-32.88142907
ITUZAINGO,8079,Interseccion,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,11,-68.82963417,-32.88141806
OLASCOAGA LAURENTINO CNEL,8092,Interseccion,500070610,846,343,18,141,105,30,110,39,173,36,85,292,44,787,26,2,1,7,16,-68.8521179,-32.88145568
PASO DE LOS ANDES,8104,Interseccion,500070611,358,138,7,50,57,13,42,17,78,10,39,135,8,331,18,0,0,0,13,-68.85814489,-32.8814807
VIDELA CASTILLO,8112,Interseccion,500070302,841,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,3,-68.82823412,-32.8814973
BENEGAS TIBURCIO,8119,Interseccion,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,12,-68.85133756,-32.88159903
LENCINAS CARLOS WASHINGTON,8128,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.87363487,-32.88154494
LENCINAS CARLOS WASHINGTON,8129,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.87358622,-32.88150908
LENCINAS CARLOS WASHINGTON,8130,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.87364142,-32.88155049
CHILE,8133,Interseccion,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,38,-68.84376098,-32.88162586
LENCINAS CARLOS WASHINGTON,8143,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.8736733,-32.88167675
ALPATACAL,8145,Interseccion,500070611,358,138,7,50,57,13,42,17,78,10,39,135,8,331,18,0,0,0,14,-68.8568087,-32.88173165
MITRE BARTOLOME GRAL AV,8157,Interseccion,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,42,-68.84253185,-32.88174154
MITRE BARTOLOME GRAL AV,8169,Interseccion,500070108,668,239,17,82,113,9,76,22,210,17,80,210,10,627,17,0,0,0,43,-68.84232878,-32.88175932
LENCINAS CARLOS WASHINGTON,8181,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,1,-68.87351275,-32.88185693
LENCINAS CARLOS WASHINGTON,8182,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.87360902,-32.88179391
LENCINAS CARLOS WASHINGTON,8186,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,1,-68.87317102,-32.88169428
PATRICIAS MENDOCINAS,8189,Interseccion,500070108,668,239,17,82,113,9,76,22,210,17,80,210,10,627,17,0,0,0,50,-68.84112103,-32.88187501
GRANADEROS,8201,Interseccion,500070610,846,343,18,141,105,30,110,39,173,36,85,292,44,787,26,2,1,7,18,-68.85565424,-32.88194673
AV ESPAÃ‘A,8215,Interseccion,500070107,704,212,25,91,142,10,131,11,218,10,58,205,27,660,24,0,0,0,58,-68.83983847,-32.88199059
VILLANUEVA PJE,8224,Interseccion,500070107,704,212,25,91,142,10,131,11,218,10,58,205,27,660,24,0,0,0,62,-68.83926132,-32.88204395
9 DE JULIO,8233,Interseccion,500070107,704,212,25,91,142,10,131,11,218,10,58,205,27,660,24,0,0,0,74,-68.83855589,-32.88211518
MARTINEZ DE ROZAS JUAN,8246,Interseccion,500070610,846,343,18,141,105,30,110,39,173,36,85,292,44,787,26,2,1,7,20,-68.85411495,-32.88223348
DE SAN MARTIN JOSE GRAL AV,8256,Interseccion,500070302,841,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,88,-68.83720917,-32.88224869
DE ESCALADA DE SAN MARTIN R,8268,Interseccion,500070302,841,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,88,-68.83690993,-32.88226633
LA RIOJA,8282,Interseccion,500070302,841,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,68,-68.83525338,-32.88235433
PERU,8294,Interseccion,500070110,322,109,12,32,70,7,47,7,82,9,39,117,7,304,12,0,0,0,21,-68.8466128,-32.88244091
SALTA,8297,Interseccion,500070302,841,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,63,-68.83391746,-32.8824247
PASO DE LOS ANDES,8309,Interseccion,500070501,665,253,17,95,137,20,112,26,147,23,68,222,24,627,19,1,0,0,21,-68.85857073,-32.88249107
MORENO JOSE FEDERICO,8316,Interseccion,500070302,841,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,45,-68.83248536,-32.88249492
OLASCOAGA LAURENTINO CNEL,8331,Interseccion,500070610,846,343,18,141,105,30,110,39,173,36,85,292,44,787,26,2,1,7,22,-68.8524046,-32.88255608
GONZALEZ JOAQUIN V,8338,Interseccion,500070610,846,343,18,141,105,30,110,39,173,36,85,292,44,787,26,2,1,7,22,-68.85234047,-32.88256502
MONTECASEROS,8343,Interseccion,500070302,841,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,23,-68.83107463,-32.88256516
ITUZAINGO,8355,Interseccion,500070302,841,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,9,-68.82970663,-32.88264446
25 DE MAYO,8367,Interseccion,500070110,322,109,12,32,70,7,47,7,82,9,39,117,7,304,12,0,0,0,37,-68.84535141,-32.8826738
BENEGAS TIBURCIO,8377,Interseccion,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,22,-68.85154942,-32.88271738
VIDELA RICARDO GDOR,8388,Interseccion,500281010,1045,340,50,206,137,35,250,52,314,47,108,155,5,941,57,3,0,6,1,-68.82801801,-32.88273232
PASO DE LOS ANDES,8396,Interseccion,500070501,665,253,17,95,137,20,112,26,147,23,68,222,24,627,19,1,0,0,26,-68.85862362,-32.88283377
CHILE,8400,Interseccion,500070110,322,109,12,32,70,7,47,7,82,9,39,117,7,304,12,0,0,0,49,-68.84409001,-32.88290667
ALPATACAL,8414,Interseccion,500070501,665,253,17,95,137,20,112,26,147,23,68,222,24,627,19,1,0,0,29,-68.85714867,-32.88297637
GONZALEZ JOAQUIN V,8424,Interseccion,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,17,-68.84988182,-32.88303098
MITRE BARTOLOME GRAL AV,8425,Interseccion,500070110,322,109,12,32,70,7,47,7,82,9,39,117,7,304,12,0,0,0,72,-68.84288205,-32.88313058
DE ESCALADA DE SAN MARTIN R,8439,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,115,-68.83712208,-32.88312321
CAMINO A PAPAGALLOS,8441,Interseccion,500071001,1179,326,30,213,85,43,95,94,138,71,86,549,67,1106,41,0,71,11,0,-68.91044155,-32.88320622
MITRE BARTOLOME GRAL AV,8445,Interseccion,500070108,668,239,17,82,113,9,76,22,210,17,80,210,10,627,17,0,0,0,78,-68.84268961,-32.88317542
CAMINO A PAPAGALLOS,8456,Interseccion,500071302,1124,297,37,358,46,69,407,147,236,94,20,31,0,940,110,33,0,39,0,-68.91039871,-32.88329636
SAN FRANCISCO DE ASIS AV,8458,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.88636488,-32.88330388
PATRICIAS MENDOCINAS,8459,Interseccion,500070108,668,239,17,82,113,9,76,22,210,17,80,210,10,627,17,0,0,0,114,-68.84150304,-32.88339033
DE SAN MARTIN JOSE GRAL AV,8474,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,136,-68.83752748,-32.88350245
PERU,8477,Interseccion,500070115,411,192,11,50,100,13,41,11,90,8,57,160,17,390,10,2,0,0,36,-68.84689944,-32.88354132
LIMITE DE PROPIEDAD,8480,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,119,-68.83684349,-32.88352861
CORDOBA,8487,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,113,-68.83666181,-32.88353739
PASO DE LOS ANDES,8492,Interseccion,500070501,665,253,17,95,137,20,112,26,147,23,68,222,24,627,19,1,0,0,34,-68.85870793,-32.88357325
JUSTO JUAN B GRAL,8496,Interseccion,500070501,665,253,17,95,137,20,112,26,147,23,68,222,24,627,19,1,0,0,11,-68.86059947,-32.88349424
LA RIOJA,8500,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,69,-68.83531522,-32.88358972
ALPATACAL,8511,Interseccion,500070501,665,253,17,95,137,20,112,26,147,23,68,222,24,627,19,1,0,0,37,-68.85731859,-32.8836348
AV ESPAÃ‘A,8522,Interseccion,500070107,704,212,25,91,142,10,131,11,218,10,58,205,27,660,24,0,0,0,141,-68.84026299,-32.88362319
LENCINAS CARLOS WASHINGTON,8534,Interseccion,500071017,1016,311,37,184,130,32,141,43,261,50,145,284,11,945,38,0,0,1,5,-68.8612298,-32.88366625
LENCINAS CARLOS WASHINGTON,8535,Interseccion,500071017,1016,311,37,184,130,32,141,43,261,50,145,284,11,945,38,0,0,1,0,-68.86618966,-32.88277898
SALTA,8539,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,54,-68.83397931,-32.88364206
GRANADEROS,8550,Interseccion,500070502,672,260,22,78,106,16,77,30,148,26,78,264,12,640,16,1,0,2,37,-68.85610025,-32.8836875
MORENO JOSE FEDERICO,8563,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,45,-68.83253654,-32.88369424
MARTINEZ DE ROZAS JUAN,8574,Interseccion,500070502,672,260,22,78,106,16,77,30,148,26,78,264,12,640,16,1,0,2,39,-68.85451854,-32.88375781
MONTECASEROS,8586,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,25,-68.8311472,-32.88374647
25 DE MAYO,8598,Interseccion,500070115,411,192,11,50,100,13,41,11,90,8,57,160,17,390,10,2,0,0,58,-68.84563803,-32.88377421
ITUZAINGO,8611,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,9,-68.82976854,-32.8837987
OLASCOAGA LAURENTINO CNEL,8619,Interseccion,500070502,672,260,22,78,106,16,77,30,148,26,78,264,12,640,16,1,0,2,42,-68.85269101,-32.88383682
9 DE JULIO,8632,Interseccion,500070107,704,212,25,91,142,10,131,11,218,10,58,205,27,660,24,0,0,0,170,-68.83901225,-32.88385603
BENEGAS TIBURCIO,8642,Interseccion,500070502,672,260,22,78,106,16,77,30,148,26,78,264,12,640,16,1,0,2,45,-68.8516009,-32.88388963
CHILE,8654,Interseccion,500070115,411,192,11,50,100,13,41,11,90,8,57,160,17,390,10,2,0,0,78,-68.84437662,-32.88400709
DE SAN MARTIN JOSE GRAL AV,8666,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,169,-68.837676,-32.88409776
MONS ORZALI,8677,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.87330466,-32.88417397
MOYANO FRANCISCO J,8678,Interseccion,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,44,-68.85014713,-32.88413135
DEL LIBERTADOR AV,8688,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.87412791,-32.88420029
DEL LIBERTADOR AV,8689,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.87879884,-32.88333285
DEL LIBERTADOR AV,8690,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.87344337,-32.8843274
DEL LIBERTADOR AV,8692,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.873454,-32.88436348
DEL LIBERTADOR AV,8693,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.87298373,-32.88440809
MITRE BARTOLOME GRAL AV,8696,Interseccion,500070115,411,192,11,50,100,13,41,11,90,8,57,160,17,390,10,2,0,0,111,-68.84317933,-32.88423101
MITRE BARTOLOME GRAL AV,8709,Interseccion,500070108,668,239,17,82,113,9,76,22,210,17,80,210,10,627,17,0,0,0,119,-68.84298691,-32.88426684
DEL LIBERTADOR AV,8720,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.87327206,-32.88455265
JUSTO JUAN B GRAL,8726,Interseccion,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,42,-68.84862918,-32.88440003
FCGSM,8729,Interseccion,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,43,-68.8485116,-32.88441792
DE LAS HERAS JUAN GREG GRAL,8741,Interseccion,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,43,-68.84839402,-32.88443582
VILLALONGA,8745,Interseccion,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,44,-68.84826574,-32.88446271
PATRICIAS MENDOCINAS,8753,Interseccion,500070108,668,239,17,82,113,9,76,22,210,17,80,210,10,627,17,0,0,0,180,-68.8418003,-32.88449077
DE SAN MARTIN JOSE GRAL AV,8763,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,194,-68.83779272,-32.88455777
SAN JUAN,8767,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,141,-68.83670255,-32.88462849
PERU,8777,Interseccion,500070117,427,162,9,35,68,8,33,8,85,4,49,207,16,408,6,0,0,0,55,-68.84718605,-32.88465977
PASO DE LOS ANDES,8787,Interseccion,500070505,511,201,10,86,80,13,64,30,109,13,46,189,23,476,14,1,0,0,27,-68.85880227,-32.88473654
AVELLANEDA NICOLAS,8793,Interseccion,500070505,511,201,10,86,80,13,64,30,109,13,46,189,23,476,14,1,0,0,10,-68.86076668,-32.88436484
LA RIOJA,8798,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,71,-68.83536658,-32.88470789
AV ESPAÃ‘A,8810,Interseccion,500070107,704,212,25,91,142,10,131,11,218,10,58,205,27,660,24,0,0,0,223,-68.84054956,-32.88472362
SALTA,8822,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,46,-68.8340413,-32.88478729
CAMINO A PAPAGALLOS,8834,Interseccion,500071302,1124,297,37,358,46,69,407,147,236,94,20,31,0,940,110,33,0,39,0,-68.90809944,-32.88492675
DEL LIBERTADOR AV,8839,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.86988403,-32.88491086
25 DE MAYO,8842,Interseccion,500070111,349,152,9,51,61,12,31,5,77,5,38,146,18,321,12,0,0,0,85,-68.84593532,-32.88489267
MORENO JOSE FEDERICO,8857,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,46,-68.83257706,-32.8848755
ALPATACAL,8867,Interseccion,500070505,511,201,10,86,80,13,64,30,109,13,46,189,23,476,14,1,0,0,24,-68.85765844,-32.88496067
9 DE JULIO,8878,Interseccion,500070107,704,212,25,91,142,10,131,11,218,10,58,205,27,660,24,0,0,0,238,-68.83928812,-32.88495644
BENEGAS TIBURCIO,8893,Interseccion,500070503,739,271,14,88,145,20,73,16,147,55,62,320,16,690,29,1,4,0,40,-68.8513319,-32.88498937
MONTECASEROS,8896,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,30,-68.83121969,-32.88496385
AGUIRRE JULIO LEONIDAS,8910,Interseccion,500070503,739,271,14,88,145,20,73,16,147,55,62,320,16,690,29,1,4,0,36,-68.85302027,-32.8850635
ITUZAINGO,8920,Interseccion,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,10,-68.82984097,-32.88504313
LOS ABETOS SUR,8931,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.87338892,-32.88513988
LOS ABETOS SUR,8932,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.87339633,-32.88513365
CHILE,8936,Interseccion,500070111,349,152,9,51,61,12,31,5,77,5,38,146,18,321,12,0,0,0,114,-68.84468457,-32.88512556
AGUIRRE JULIO LEONIDAS,8948,Interseccion,500070504,352,163,10,49,52,11,26,16,64,10,38,158,9,324,11,0,0,0,31,-68.85487961,-32.88514683
MOYANO FRANCISCO J,8958,Interseccion,500070503,739,271,14,88,145,20,73,16,147,55,62,320,16,690,29,1,4,0,40,-68.85044464,-32.88515062
VIDELA RICARDO GDOR,8968,Interseccion,500280201,772,271,30,146,129,15,192,41,220,41,64,147,5,717,27,3,0,5,3,-68.82851565,-32.88513149
GRANADEROS,8976,Interseccion,500070505,511,201,10,86,80,13,64,30,109,13,46,189,23,476,14,1,0,0,23,-68.85649324,-32.88518476
AGUIRRE JULIO LEONIDAS,8990,Interseccion,500070503,739,271,14,88,145,20,73,16,147,55,62,320,16,690,29,1,4,0,41,-68.85020946,-32.88519542
CAMINO A PAPAGALLOS,8992,Interseccion,500071303,1314,285,52,382,39,49,569,140,236,110,25,34,0,1133,85,5,0,6,0,-68.9077678,-32.88526915
DE SAN MARTIN JOSE GRAL AV,8996,Interseccion,500070304,637,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,215,-68.83797321,-32.88520722
AGUIRRE JULIO LEONIDAS,9004,Interseccion,500070505,511,201,10,86,80,13,64,30,109,13,46,189,23,476,14,1,0,0,24,-68.85616185,-32.88524749
MITRE BARTOLOME GRAL AV,9016,Interseccion,500070111,349,152,9,51,61,12,31,5,77,5,38,146,18,321,12,0,0,0,137,-68.84347659,-32.88534948
MITRE BARTOLOME GRAL AV,9026,Interseccion,500070112,391,160,4,33,79,5,42,4,85,9,51,168,16,376,7,0,0,0,143,-68.84327348,-32.88538529
THAYS ARQUITECTO CIRCUNV AV,9040,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.87345263,-32.88542849
DE LOS PLATANOS AV,9041,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.87344194,-32.8854375
URIBURU JOSE EVARISTO PTE,9045,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.86688024,-32.88547577
