Marca temporal,ID,Tipo de punto,Numero,Clasificacion,ClasificacionNum,TipoResiduo,Cantidad,CantidadNum,¿Se realiza recolección en el momento?,Calidad (grupos)
20/03/2020 02:59:54 p.m.,PV34,Punto Verde,34,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
20/03/2020 02:59:54 p.m.,PV34,Punto Verde,34,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
20/03/2020 03:29:33 p.m.,PV32,Punto Verde,32,Buena,1.00,Papel,Medio,2.00,Sí,Buena
20/03/2020 03:29:33 p.m.,PV32,Punto Verde,32,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
20/03/2020 03:29:33 p.m.,PV32,Punto Verde,32,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
20/03/2020 03:30:29 p.m.,PV33,Punto Verde,33,Buena,1.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Buena
20/03/2020 03:30:29 p.m.,PV33,Punto Verde,33,Buena,1.00,Papel,Medio,2.00,Sí,Buena
20/03/2020 03:30:29 p.m.,PV33,Punto Verde,33,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
20/03/2020 03:35:57 p.m.,PV34,Punto Verde,34,Buena,1.00,Papel,Medio,2.00,Sí,Buena
20/03/2020 03:35:57 p.m.,PV34,Punto Verde,34,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
20/03/2020 03:35:57 p.m.,PV34,Punto Verde,34,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
20/03/2020 03:37:18 p.m.,PV35,Punto Verde,35,Buena,1.00,Plástico,Alto,3.00,Sí,Buena
20/03/2020 03:37:18 p.m.,PV35,Punto Verde,35,Buena,1.00,Papel,Medio,2.00,Sí,Buena
20/03/2020 03:37:18 p.m.,PV35,Punto Verde,35,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
20/03/2020 03:37:56 p.m.,PV36,Punto Verde,36,Buena,1.00,Papel,Medio,2.00,Sí,Buena
20/03/2020 03:37:56 p.m.,PV36,Punto Verde,36,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
20/03/2020 03:37:56 p.m.,PV36,Punto Verde,36,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
20/03/2020 10:09:09 a.m.,PV1,Punto Verde,1,Buena,1.00,Papel,Alto,3.00,Sí,Buena
20/03/2020 10:09:09 a.m.,PV1,Punto Verde,1,Buena,1.00,"Vidrio, Metal, Tetra",Alto,3.00,Sí,Buena
20/03/2020 10:09:09 a.m.,PV1,Punto Verde,1,Buena,1.00,Plástico,Alto,3.00,Sí,Buena
20/03/2020 10:09:51 a.m.,PV11,Punto Verde,11,Buena,1.00,Papel,Medio,2.00,Sí,Buena
20/03/2020 10:09:51 a.m.,PV11,Punto Verde,11,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
20/03/2020 10:09:51 a.m.,PV11,Punto Verde,11,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
20/03/2020 10:10:20 a.m.,PV7,Punto Verde,7,Buena,1.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Buena
20/03/2020 10:10:20 a.m.,PV7,Punto Verde,7,Buena,1.00,Papel,Medio,2.00,Sí,Buena
20/03/2020 10:10:20 a.m.,PV7,Punto Verde,7,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
20/03/2020 10:10:58 a.m.,PV3,Punto Verde,3,Buena,1.00,Papel,Medio,2.00,Sí,Buena
20/03/2020 10:10:58 a.m.,PV3,Punto Verde,3,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
20/03/2020 10:10:58 a.m.,PV3,Punto Verde,3,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
20/03/2020 10:20:48 a.m.,PV4,Punto Verde,4,Buena,1.00,Papel,Medio,2.00,Sí,Buena
20/03/2020 10:20:48 a.m.,PV4,Punto Verde,4,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
20/03/2020 10:20:48 a.m.,PV4,Punto Verde,4,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
23/03/2020 01:00:45 p.m.,PV11,Punto Verde,11,Buena,1.00,Papel,Medio,2.00,Sí,Buena
23/03/2020 01:00:45 p.m.,PV11,Punto Verde,11,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
23/03/2020 01:00:45 p.m.,PV11,Punto Verde,11,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
23/03/2020 01:05:01 p.m.,PV7,Punto Verde,7,Buena,1.00,Papel,Medio,2.00,Sí,Buena
23/03/2020 01:05:01 p.m.,PV7,Punto Verde,7,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
23/03/2020 01:05:01 p.m.,PV7,Punto Verde,7,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
23/03/2020 01:05:43 p.m.,PV3,Punto Verde,3,Buena,1.00,Papel,Medio,2.00,Sí,Buena
23/03/2020 01:05:43 p.m.,PV3,Punto Verde,3,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
23/03/2020 01:05:43 p.m.,PV3,Punto Verde,3,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
23/03/2020 01:12:14 p.m.,PV8,Punto Verde,8,Buena,1.00,Papel,Medio,2.00,Sí,Buena
23/03/2020 01:12:14 p.m.,PV8,Punto Verde,8,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
23/03/2020 01:12:14 p.m.,PV8,Punto Verde,8,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
23/03/2020 01:15:35 p.m.,PV12,Punto Verde,12,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
23/03/2020 01:15:35 p.m.,PV12,Punto Verde,12,Regular,2.00,Papel,Medio,2.00,Sí,Regular
23/03/2020 01:15:35 p.m.,PV12,Punto Verde,12,Regular,2.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Regular
23/03/2020 01:16:22 p.m.,PV13,Punto Verde,13,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
23/03/2020 01:16:22 p.m.,PV13,Punto Verde,13,Regular,2.00,Papel,Medio,2.00,Sí,Regular
23/03/2020 01:16:22 p.m.,PV13,Punto Verde,13,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
23/03/2020 12:01:07 p.m.,PV18,Punto Verde,18,Regular,2.00,Papel,Medio,2.00,Sí,Regular
23/03/2020 12:01:07 p.m.,PV18,Punto Verde,18,Regular,2.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Regular
23/03/2020 12:01:07 p.m.,PV18,Punto Verde,18,Regular,2.00,Plástico,Bajo,1.00,Sí,Regular
23/03/2020 12:03:49 p.m.,PV25,Punto Verde,25,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
23/03/2020 12:03:49 p.m.,PV25,Punto Verde,25,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
23/03/2020 12:03:49 p.m.,PV25,Punto Verde,25,Regular,2.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Regular
23/03/2020 12:06:04 p.m.,PV28,Punto Verde,28,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
23/03/2020 12:06:04 p.m.,PV28,Punto Verde,28,Regular,2.00,Papel,Medio,2.00,Sí,Regular
23/03/2020 12:06:04 p.m.,PV28,Punto Verde,28,Regular,2.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Regular
23/03/2020 12:06:43 p.m.,PV27,Punto Verde,27,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
23/03/2020 12:06:43 p.m.,PV27,Punto Verde,27,Regular,2.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Regular
23/03/2020 12:06:43 p.m.,PV27,Punto Verde,27,Regular,2.00,Plástico,Bajo,1.00,Sí,Regular
23/03/2020 12:07:32 p.m.,PV29,Punto Verde,29,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
23/03/2020 12:07:32 p.m.,PV29,Punto Verde,29,Regular,2.00,Papel,Medio,2.00,Sí,Regular
23/03/2020 12:07:32 p.m.,PV29,Punto Verde,29,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
23/03/2020 12:08:22 p.m.,PV24,Punto Verde,24,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
23/03/2020 12:08:22 p.m.,PV24,Punto Verde,24,Regular,2.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Regular
23/03/2020 12:08:22 p.m.,PV24,Punto Verde,24,Regular,2.00,Plástico,Bajo,1.00,Sí,Regular
23/03/2020 12:32:00 p.m.,PV24,Punto Verde,24,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
23/03/2020 12:32:00 p.m.,PV24,Punto Verde,24,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
23/03/2020 12:32:00 p.m.,PV24,Punto Verde,24,Regular,2.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Regular
23/03/2020 12:35:00 p.m.,PV32,Punto Verde,32,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
23/03/2020 12:35:00 p.m.,PV32,Punto Verde,32,Regular,2.00,Papel,Medio,2.00,Sí,Regular
23/03/2020 12:35:00 p.m.,PV32,Punto Verde,32,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
23/03/2020 12:39:17 p.m.,PV33,Punto Verde,33,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
23/03/2020 12:39:17 p.m.,PV33,Punto Verde,33,Regular,2.00,Papel,Medio,2.00,Sí,Regular
23/03/2020 12:39:17 p.m.,PV33,Punto Verde,33,Regular,2.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Regular
23/03/2020 12:44:27 p.m.,PV34,Punto Verde,34,Buena,1.00,Papel,Medio,2.00,Sí,Buena
23/03/2020 12:44:27 p.m.,PV34,Punto Verde,34,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
23/03/2020 12:44:27 p.m.,PV34,Punto Verde,34,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
23/03/2020 12:45:24 p.m.,PV35,Punto Verde,35,Buena,1.00,Papel,Medio,2.00,Sí,Buena
23/03/2020 12:45:24 p.m.,PV35,Punto Verde,35,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
23/03/2020 12:45:24 p.m.,PV35,Punto Verde,35,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
23/03/2020 12:46:43 p.m.,PV36,Punto Verde,36,Buena,1.00,Papel,Medio,2.00,Sí,Buena
23/03/2020 12:46:43 p.m.,PV36,Punto Verde,36,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
23/03/2020 12:46:43 p.m.,PV36,Punto Verde,36,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
23/03/2020 12:57:01 p.m.,PV21,Punto Verde,21,Buena,1.00,Papel,Medio,2.00,Sí,Buena
23/03/2020 12:57:01 p.m.,PV21,Punto Verde,21,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
23/03/2020 12:57:01 p.m.,PV21,Punto Verde,21,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
23/03/2020 12:57:22 p.m.,PV20,Punto Verde,20,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
23/03/2020 12:57:22 p.m.,PV20,Punto Verde,20,Regular,2.00,Papel,Medio,2.00,Sí,Regular
23/03/2020 12:57:22 p.m.,PV20,Punto Verde,20,Regular,2.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Regular
23/03/2020 12:58:03 p.m.,PV23,Punto Verde,23,Buena,1.00,Papel,Medio,2.00,Sí,Buena
23/03/2020 12:58:03 p.m.,PV23,Punto Verde,23,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
23/03/2020 12:58:03 p.m.,PV23,Punto Verde,23,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
24/06/2020 01:37:52 p.m.,PV34,Punto Verde,34,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 01:37:52 p.m.,PV34,Punto Verde,34,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 01:37:52 p.m.,PV34,Punto Verde,34,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 01:38:59 p.m.,PV35,Punto Verde,35,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 01:38:59 p.m.,PV35,Punto Verde,35,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 01:38:59 p.m.,PV35,Punto Verde,35,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 01:39:49 p.m.,PV36,Punto Verde,36,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 01:39:49 p.m.,PV36,Punto Verde,36,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 01:39:49 p.m.,PV36,Punto Verde,36,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 01:43:25 p.m.,PV20,Punto Verde,20,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 01:43:25 p.m.,PV20,Punto Verde,20,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 01:43:25 p.m.,PV20,Punto Verde,20,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 01:43:49 p.m.,PV21,Punto Verde,21,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 01:43:49 p.m.,PV21,Punto Verde,21,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 01:43:49 p.m.,PV21,Punto Verde,21,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 01:48:10 p.m.,PV23,Punto Verde,23,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 01:48:10 p.m.,PV23,Punto Verde,23,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 01:48:10 p.m.,PV23,Punto Verde,23,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 01:50:16 p.m.,PV11,Punto Verde,11,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 01:50:16 p.m.,PV11,Punto Verde,11,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 01:50:16 p.m.,PV11,Punto Verde,11,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 01:50:39 p.m.,PV7,Punto Verde,7,Buena,1.00,Papel,Bajo,1.00,Sí,Buena
24/06/2020 01:50:39 p.m.,PV7,Punto Verde,7,Buena,1.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Buena
24/06/2020 01:50:39 p.m.,PV7,Punto Verde,7,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
24/06/2020 01:51:05 p.m.,PV3,Punto Verde,3,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 01:51:05 p.m.,PV3,Punto Verde,3,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 01:51:05 p.m.,PV3,Punto Verde,3,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 11:00:39 a.m.,PV1,Punto Verde,1,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 11:00:39 a.m.,PV1,Punto Verde,1,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 11:00:39 a.m.,PV1,Punto Verde,1,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 11:01:54 a.m.,PV18,Punto Verde,18,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 11:01:54 a.m.,PV18,Punto Verde,18,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 11:01:54 a.m.,PV18,Punto Verde,18,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 11:04:18 a.m.,PV25,Punto Verde,25,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 11:04:18 a.m.,PV25,Punto Verde,25,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 11:04:18 a.m.,PV25,Punto Verde,25,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 11:04:44 a.m.,PV28,Punto Verde,28,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 11:04:44 a.m.,PV28,Punto Verde,28,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 11:04:44 a.m.,PV28,Punto Verde,28,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 11:05:24 a.m.,PV29,Punto Verde,29,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 11:05:24 a.m.,PV29,Punto Verde,29,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 11:05:24 a.m.,PV29,Punto Verde,29,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 11:05:50 a.m.,PV24,Punto Verde,24,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 11:05:50 a.m.,PV24,Punto Verde,24,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 11:05:50 a.m.,PV24,Punto Verde,24,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
24/06/2020 11:13:48 a.m.,PV32,Punto Verde,32,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
24/06/2020 11:13:48 a.m.,PV32,Punto Verde,32,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
24/06/2020 11:13:48 a.m.,PV32,Punto Verde,32,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
27/05/2020 11:04:11 a.m.,PV18,Punto Verde,18,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
27/05/2020 11:04:11 a.m.,PV18,Punto Verde,18,Regular,2.00,Papel,Medio,2.00,Sí,Regular
27/05/2020 11:04:11 a.m.,PV18,Punto Verde,18,Regular,2.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Regular
27/05/2020 11:05:45 a.m.,PV25,Punto Verde,25,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
27/05/2020 11:05:45 a.m.,PV25,Punto Verde,25,Regular,2.00,Papel,Medio,2.00,Sí,Regular
27/05/2020 11:05:45 a.m.,PV25,Punto Verde,25,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
27/05/2020 11:06:19 a.m.,PV28,Punto Verde,28,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
27/05/2020 11:06:19 a.m.,PV28,Punto Verde,28,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
27/05/2020 11:06:19 a.m.,PV28,Punto Verde,28,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
27/05/2020 11:06:55 a.m.,PV27,Punto Verde,27,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
27/05/2020 11:06:55 a.m.,PV27,Punto Verde,27,Regular,2.00,Papel,Medio,2.00,Sí,Regular
27/05/2020 11:06:55 a.m.,PV27,Punto Verde,27,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
27/05/2020 11:07:18 a.m.,PV29,Punto Verde,29,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
27/05/2020 11:07:18 a.m.,PV29,Punto Verde,29,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
27/05/2020 11:07:18 a.m.,PV29,Punto Verde,29,Regular,2.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Regular
27/05/2020 11:07:42 a.m.,PV24,Punto Verde,24,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
27/05/2020 11:07:42 a.m.,PV24,Punto Verde,24,Regular,2.00,Papel,Medio,2.00,Sí,Regular
27/05/2020 11:07:42 a.m.,PV24,Punto Verde,24,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
27/05/2020 11:09:59 a.m.,PV32,Punto Verde,32,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
27/05/2020 11:09:59 a.m.,PV32,Punto Verde,32,Regular,2.00,Papel,Medio,2.00,Sí,Regular
27/05/2020 11:09:59 a.m.,PV32,Punto Verde,32,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
27/05/2020 11:10:54 a.m.,PV33,Punto Verde,33,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
27/05/2020 11:10:54 a.m.,PV33,Punto Verde,33,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
27/05/2020 11:10:54 a.m.,PV33,Punto Verde,33,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
27/05/2020 11:11:46 a.m.,PV13,Punto Verde,13,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
27/05/2020 11:11:46 a.m.,PV13,Punto Verde,13,Regular,2.00,Papel,Medio,2.00,Sí,Regular
27/05/2020 11:11:46 a.m.,PV13,Punto Verde,13,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
27/05/2020 11:13:44 a.m.,PV12,Punto Verde,12,Buena,1.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Buena
27/05/2020 11:13:44 a.m.,PV12,Punto Verde,12,Buena,1.00,Papel,Medio,2.00,Sí,Buena
27/05/2020 11:13:44 a.m.,PV12,Punto Verde,12,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
43923,R1,Rulero,1,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R1,Rulero,1,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43930,R1,Rulero,1,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43937,R1,Rulero,1,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43910,R1,Rulero,1,Buena,1.00,PET,Alto,3.00,Sí,Buena
43903,R1,Rulero,1,Buena,1.00,PET,Medio,2.00,Sí,Buena
43907,R1,Rulero,1,Buena,1.00,PET,Medio,2.00,Sí,Buena
43923,R3,Rulero,3,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R3,Rulero,3,Regular,2.00,PET,Medio,2.00,Sí,Regular
43937,R3,Rulero,3,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R3,Rulero,3,Regular,2.00,PET,Medio,2.00,No,Regular
43907,R3,Rulero,3,Buena,1.00,PET,Medio,2.00,Sí,Buena
43910,R3,Rulero,3,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R4,Rulero,4,Buena,1.00,PET,Medio,2.00,Sí,Buena
44000,R5,Rulero,5,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R5,Rulero,5,Regular,2.00,PET,Medio,2.00,Sí,Regular
43936,R5,Rulero,5,Regular,2.00,PET,Medio,2.00,Sí,Regular
43937,R5,Rulero,5,Regular,2.00,PET,Medio,2.00,Sí,Regular
43908,R5,Rulero,5,Buena,1.00,PET,Alto,3.00,Sí,Buena
43907,R8,Rulero,8,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R8,Rulero,8,Regular,2.00,PET,Medio,2.00,Sí,Regular
43923,R8,Rulero,8,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R8,Rulero,8,Regular,2.00,PET,Medio,2.00,Sí,Regular
43937,R8,Rulero,8,Regular,2.00,PET,Medio,2.00,Sí,Regular
43910,R8,Rulero,8,Buena,1.00,PET,Medio,2.00,Sí,Buena
43907,R9,Rulero,9,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R9,Rulero,9,Regular,2.00,PET,Medio,2.00,Sí,Regular
43923,R9,Rulero,9,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R9,Rulero,9,Regular,2.00,PET,Medio,2.00,Sí,Regular
43937,R9,Rulero,9,Regular,2.00,PET,Medio,2.00,Sí,Regular
43907,R9,Rulero,9,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R9,Rulero,9,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R11,Rulero,11,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R11,Rulero,11,Regular,2.00,PET,Medio,2.00,Sí,Regular
43923,R11,Rulero,11,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R11,Rulero,11,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R11,Rulero,11,Regular,2.00,PET,Medio,2.00,Sí,Regular
43937,R11,Rulero,11,Regular,2.00,PET,Medio,2.00,Sí,Regular
43907,R11,Rulero,11,Buena,1.00,PET,Medio,2.00,Sí,Buena
43923,R12,Rulero,12,Regular,2.00,PET,Medio,2.00,Sí,Regular
43978,R12,Rulero,12,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R12,Rulero,12,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43930,R13,Rulero,13,Regular,2.00,PET,Medio,2.00,Sí,Regular
43978,R13,Rulero,13,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R13,Rulero,13,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43923,R13,Rulero,13,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43923,R14,Rulero,14,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R14,Rulero,14,Regular,2.00,PET,Medio,2.00,Sí,Regular
43936,R14,Rulero,14,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R14,Rulero,14,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43922,R14,Rulero,14,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43978,R14,Rulero,14,Regular,2.00,PET,Bajo,1.00,Sí,Regular
44000,R15,Rulero,15,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R15,Rulero,15,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R15,Rulero,15,Regular,2.00,PET,Medio,2.00,Sí,Regular
44007,R15,Rulero,15,Regular,2.00,PET,Medio,2.00,Sí,Regular
43922,R15,Rulero,15,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R15,Rulero,15,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43908,R15,Rulero,15,Buena,1.00,PET,Medio,2.00,Sí,Buena
43910,R15,Rulero,15,Buena,1.00,PET,Medio,2.00,Sí,Buena
44000,R16,Rulero,16,Regular,2.00,PET,Medio,2.00,Sí,Regular
43929,R16,Rulero,16,Regular,2.00,PET,Medio,2.00,Sí,Regular
44006,R16,Rulero,16,Regular,2.00,PET,Medio,2.00,Sí,Regular
43913,R16,Rulero,16,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R16,Rulero,16,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R16,Rulero,16,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43907,R16,Rulero,16,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R16,Rulero,16,Buena,1.00,PET,Medio,2.00,Sí,Buena
43914,R17,Rulero,17,Regular,2.00,PET,Medio,2.00,Sí,Regular
43907,R17,Rulero,17,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43911,R17,Rulero,17,Buena,1.00,PET,Medio,2.00,Sí,Buena
43922,R18,Rulero,18,Regular,2.00,PET,Medio,2.00,Sí,Regular
