poblacion,0-14,primario,secundario,polimodal,lee_y _esc,NoLee_ni_e,punto_tipo_Rulero
699.0,60.0,194.0,152.0,12.0,656.0,30.0,1
681.0,64.0,112.0,109.0,14.0,615.0,47.0,1
681.0,64.0,112.0,109.0,14.0,615.0,47.0,1
681.0,64.0,112.0,109.0,14.0,615.0,47.0,1
521.0,67.0,52.0,125.0,15.0,482.0,17.0,1
567.0,64.0,41.0,95.0,9.0,541.0,9.0,1
564.0,48.0,56.0,101.0,22.0,538.0,13.0,1
402.0,43.0,60.0,94.0,16.0,375.0,11.0,1
699.0,60.0,194.0,152.0,12.0,656.0,30.0,1
700.0,80.0,52.0,97.0,21.0,658.0,21.0,1
541.0,63.0,60.0,102.0,19.0,504.0,16.0,1
700.0,80.0,52.0,97.0,21.0,658.0,21.0,1
541.0,63.0,60.0,102.0,19.0,504.0,16.0,1
700.0,80.0,52.0,97.0,21.0,658.0,21.0,1
541.0,63.0,60.0,102.0,19.0,504.0,16.0,1
541.0,63.0,60.0,102.0,19.0,504.0,16.0,1
700.0,80.0,52.0,97.0,21.0,658.0,21.0,1
700.0,80.0,52.0,97.0,21.0,658.0,21.0,1
700.0,80.0,52.0,97.0,21.0,658.0,21.0,1
541.0,63.0,60.0,102.0,19.0,504.0,16.0,1
699.0,60.0,194.0,152.0,12.0,656.0,30.0,1
541.0,63.0,60.0,102.0,19.0,504.0,16.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
479.0,37.0,45.0,71.0,6.0,460.0,10.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
479.0,37.0,45.0,71.0,6.0,460.0,10.0,1
401.0,34.0,58.0,87.0,3.0,379.0,15.0,1
700.0,80.0,52.0,97.0,21.0,658.0,21.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
290.0,21.0,18.0,71.0,7.0,275.0,11.0,1
1002.0,189.0,229.0,293.0,42.0,917.0,44.0,1
290.0,21.0,18.0,71.0,7.0,275.0,11.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
290.0,21.0,18.0,71.0,7.0,275.0,11.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
290.0,21.0,18.0,71.0,7.0,275.0,11.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
521.0,67.0,52.0,125.0,15.0,482.0,17.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
521.0,67.0,52.0,125.0,15.0,482.0,17.0,1
521.0,67.0,52.0,125.0,15.0,482.0,17.0,1
521.0,67.0,52.0,125.0,15.0,482.0,17.0,1
697.0,92.0,41.0,111.0,14.0,651.0,24.0,1
309.0,23.0,21.0,58.0,8.0,297.0,4.0,1
700.0,80.0,52.0,97.0,21.0,658.0,21.0,1
277.0,33.0,27.0,67.0,12.0,267.0,6.0,1
564.0,48.0,56.0,101.0,22.0,538.0,13.0,1
681.0,64.0,112.0,109.0,14.0,615.0,47.0,1
700.0,80.0,52.0,97.0,21.0,658.0,21.0,1
697.0,92.0,41.0,111.0,14.0,651.0,24.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
1002.0,189.0,229.0,293.0,42.0,917.0,44.0,1
521.0,67.0,52.0,125.0,15.0,482.0,17.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
277.0,33.0,27.0,67.0,12.0,267.0,6.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
309.0,23.0,21.0,58.0,8.0,297.0,4.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
697.0,92.0,41.0,111.0,14.0,651.0,24.0,1
697.0,92.0,41.0,111.0,14.0,651.0,24.0,1
309.0,23.0,21.0,58.0,8.0,297.0,4.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
700.0,80.0,52.0,97.0,21.0,658.0,21.0,1
647.0,70.0,70.0,117.0,12.0,616.0,18.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
264.0,39.0,19.0,66.0,14.0,243.0,13.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
277.0,33.0,27.0,67.0,12.0,267.0,6.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
277.0,33.0,27.0,67.0,12.0,267.0,6.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
277.0,33.0,27.0,67.0,12.0,267.0,6.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
1002.0,189.0,229.0,293.0,42.0,917.0,44.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
309.0,23.0,21.0,58.0,8.0,297.0,4.0,1
1020.0,192.0,96.0,213.0,49.0,941.0,33.0,1
264.0,39.0,19.0,66.0,14.0,243.0,13.0,1
264.0,39.0,19.0,66.0,14.0,243.0,13.0,1
647.0,70.0,70.0,117.0,12.0,616.0,18.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
647.0,70.0,70.0,117.0,12.0,616.0,18.0,1
1020.0,192.0,96.0,213.0,49.0,941.0,33.0,1
672.0,103.0,68.0,110.0,33.0,627.0,22.0,1
672.0,103.0,68.0,110.0,33.0,627.0,22.0,1
697.0,92.0,41.0,111.0,14.0,651.0,24.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
697.0,92.0,41.0,111.0,14.0,651.0,24.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
700.0,80.0,52.0,97.0,21.0,658.0,21.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
700.0,80.0,52.0,97.0,21.0,658.0,21.0,1
700.0,80.0,52.0,97.0,21.0,658.0,21.0,1
1020.0,192.0,96.0,213.0,49.0,941.0,33.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
277.0,33.0,27.0,67.0,12.0,267.0,6.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
1002.0,189.0,229.0,293.0,42.0,917.0,44.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
470.0,166.0,170.0,94.0,17.0,387.0,48.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
264.0,39.0,19.0,66.0,14.0,243.0,13.0,1
264.0,39.0,19.0,66.0,14.0,243.0,13.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
647.0,70.0,70.0,117.0,12.0,616.0,18.0,1
647.0,70.0,70.0,117.0,12.0,616.0,18.0,1
672.0,103.0,68.0,110.0,33.0,627.0,22.0,1
672.0,103.0,68.0,110.0,33.0,627.0,22.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
401.0,54.0,44.0,81.0,11.0,383.0,13.0,1
401.0,54.0,44.0,81.0,11.0,383.0,13.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
401.0,54.0,44.0,81.0,11.0,383.0,13.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
562.0,106.0,66.0,97.0,22.0,510.0,25.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
666.0,106.0,129.0,208.0,20.0,615.0,20.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
340.0,31.0,26.0,63.0,19.0,323.0,8.0,1
340.0,31.0,26.0,63.0,19.0,323.0,8.0,1
583.0,76.0,55.0,114.0,22.0,559.0,11.0,1
583.0,76.0,55.0,114.0,22.0,559.0,11.0,1
583.0,76.0,55.0,114.0,22.0,559.0,11.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
583.0,76.0,55.0,114.0,22.0,559.0,11.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
401.0,54.0,44.0,81.0,11.0,383.0,13.0,1
401.0,54.0,44.0,81.0,11.0,383.0,13.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
401.0,54.0,44.0,81.0,11.0,383.0,13.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
594.0,62.0,43.0,98.0,24.0,573.0,9.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
594.0,62.0,43.0,98.0,24.0,573.0,9.0,1
472.0,74.0,63.0,111.0,10.0,442.0,17.0,1
401.0,54.0,44.0,81.0,11.0,383.0,13.0,1
401.0,54.0,44.0,81.0,11.0,383.0,13.0,1
594.0,62.0,43.0,98.0,24.0,573.0,9.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
583.0,76.0,55.0,114.0,22.0,559.0,11.0,1
583.0,76.0,55.0,114.0,22.0,559.0,11.0,1
836.0,161.0,227.0,250.0,41.0,771.0,28.0,1
583.0,76.0,55.0,114.0,22.0,559.0,11.0,1
340.0,31.0,26.0,63.0,19.0,323.0,8.0,1
583.0,76.0,55.0,114.0,22.0,559.0,11.0,1
340.0,31.0,26.0,63.0,19.0,323.0,8.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
529.0,77.0,68.0,98.0,19.0,485.0,21.0,1
656.0,86.0,66.0,112.0,26.0,620.0,19.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
401.0,54.0,44.0,81.0,11.0,383.0,13.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
401.0,54.0,44.0,81.0,11.0,383.0,13.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
401.0,54.0,44.0,81.0,11.0,383.0,13.0,1
594.0,62.0,43.0,98.0,24.0,573.0,9.0,1
708.0,133.0,112.0,176.0,34.0,640.0,31.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
594.0,62.0,43.0,98.0,24.0,573.0,9.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
594.0,62.0,43.0,98.0,24.0,573.0,9.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
708.0,133.0,112.0,176.0,34.0,640.0,31.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
631.0,96.0,69.0,115.0,27.0,596.0,14.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
836.0,161.0,227.0,250.0,41.0,771.0,28.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
528.0,87.0,40.0,82.0,18.0,487.0,16.0,1
401.0,54.0,44.0,81.0,11.0,383.0,13.0,1
594.0,62.0,43.0,98.0,24.0,573.0,9.0,1
401.0,54.0,44.0,81.0,11.0,383.0,13.0,1
594.0,62.0,43.0,98.0,24.0,573.0,9.0,1
594.0,62.0,43.0,98.0,24.0,573.0,9.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
594.0,62.0,43.0,98.0,24.0,573.0,9.0,1
594.0,62.0,43.0,98.0,24.0,573.0,9.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
594.0,62.0,43.0,98.0,24.0,573.0,9.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
571.0,67.0,78.0,131.0,9.0,539.0,18.0,1
629.0,127.0,182.0,201.0,22.0,578.0,27.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1314.0,382.0,569.0,236.0,110.0,1133.0,85.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1039.0,410.0,429.0,213.0,61.0,864.0,96.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1039.0,410.0,429.0,213.0,61.0,864.0,96.0,1
1039.0,410.0,429.0,213.0,61.0,864.0,96.0,1
1039.0,410.0,429.0,213.0,61.0,864.0,96.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1314.0,382.0,569.0,236.0,110.0,1133.0,85.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1039.0,410.0,429.0,213.0,61.0,864.0,96.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1530.0,511.0,653.0,312.0,102.0,1254.0,147.0,1
1039.0,410.0,429.0,213.0,61.0,864.0,96.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
748.0,185.0,268.0,206.0,38.0,650.0,48.0,1
748.0,185.0,268.0,206.0,38.0,650.0,48.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1039.0,410.0,429.0,213.0,61.0,864.0,96.0,1
748.0,185.0,268.0,206.0,38.0,650.0,48.0,1
748.0,185.0,268.0,206.0,38.0,650.0,48.0,1
1215.0,387.0,480.0,270.0,97.0,1051.0,92.0,1
1039.0,410.0,429.0,213.0,61.0,864.0,96.0,1
1039.0,410.0,429.0,213.0,61.0,864.0,96.0,1
1039.0,410.0,429.0,213.0,61.0,864.0,96.0,1
748.0,185.0,268.0,206.0,38.0,650.0,48.0,1
748.0,185.0,268.0,206.0,38.0,650.0,48.0,1
748.0,185.0,268.0,206.0,38.0,650.0,48.0,1
1039.0,410.0,429.0,213.0,61.0,864.0,96.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
748.0,185.0,268.0,206.0,38.0,650.0,48.0,1
748.0,185.0,268.0,206.0,38.0,650.0,48.0,1
748.0,185.0,268.0,206.0,38.0,650.0,48.0,1
748.0,185.0,268.0,206.0,38.0,650.0,48.0,1
748.0,185.0,268.0,206.0,38.0,650.0,48.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1314.0,382.0,569.0,236.0,110.0,1133.0,85.0,1
1215.0,387.0,480.0,270.0,97.0,1051.0,92.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1148.0,413.0,462.0,244.0,60.0,928.0,103.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1336.0,495.0,609.0,285.0,93.0,1101.0,127.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
1148.0,413.0,462.0,244.0,60.0,928.0,103.0,1
1148.0,413.0,462.0,244.0,60.0,928.0,103.0,1
1148.0,413.0,462.0,244.0,60.0,928.0,103.0,1
1148.0,413.0,462.0,244.0,60.0,928.0,103.0,1
1148.0,413.0,462.0,244.0,60.0,928.0,103.0,1
1148.0,413.0,462.0,244.0,60.0,928.0,103.0,1
1148.0,413.0,462.0,244.0,60.0,928.0,103.0,1
1148.0,413.0,462.0,244.0,60.0,928.0,103.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
