ID,radio_censal,punto_tipo,poblacion,hogares,desocupado,0-14,65_mas,inicial,primario,egb,secundario,polimodal,superior,universitario,post_universitario,lee_y _esc,NoLee_ni_e,hacinamiento,sin_agua,sin_cloaca,densidad_comercial,microzonificacion,macrozonificacion,x,y,index,clasificacion
I2241,500071305.0,Intersercción,748.0,217.0,43.0,185.0,55.0,37.0,268.0,36.0,206.0,38.0,26.0,52.0,1.0,650.0,48.0,5.0,0.0,13.0,0.0,Residencial urbano,Urbano,"-68,91015008","-32,88945035",2314,1.0
I2245,500071307.0,Intersercción,1336.0,347.0,46.0,495.0,39.0,75.0,609.0,69.0,285.0,93.0,20.0,29.0,0.0,1101.0,127.0,55.0,35.0,169.0,0.0,Residencial urbano,Urbano,"-68,90936033","-32,89051843",2318,1.0
I2246,500071307.0,Intersercción,1336.0,347.0,46.0,495.0,39.0,75.0,609.0,69.0,285.0,93.0,20.0,29.0,0.0,1101.0,127.0,55.0,35.0,169.0,0.0,Residencial urbano,Urbano,"-68,90640492","-32,88959531",2319,1.0
I2247,500071307.0,Intersercción,1336.0,347.0,46.0,495.0,39.0,75.0,609.0,69.0,285.0,93.0,20.0,29.0,0.0,1101.0,127.0,55.0,35.0,169.0,0.0,Residencial urbano,Urbano,"-68,90942095","-32,89053749",2320,1.0
I2251,500071307.0,Intersercción,1336.0,347.0,46.0,495.0,39.0,75.0,609.0,69.0,285.0,93.0,20.0,29.0,0.0,1101.0,127.0,55.0,35.0,169.0,6.0,Residencial urbano,Urbano,"-68,90366406","-32,88874845",2324,1.0
I2252,500071305.0,Intersercción,748.0,217.0,43.0,185.0,55.0,37.0,268.0,36.0,206.0,38.0,26.0,52.0,1.0,650.0,48.0,5.0,0.0,13.0,1.0,Residencial urbano,Urbano,"-68,90935742","-32,88793722",2325,1.0
I2253,500071305.0,Intersercción,748.0,217.0,43.0,185.0,55.0,37.0,268.0,36.0,206.0,38.0,26.0,52.0,1.0,650.0,48.0,5.0,0.0,13.0,1.0,Residencial urbano,Urbano,"-68,90973816","-32,88802637",2326,1.0
I2254,500071305.0,Intersercción,748.0,217.0,43.0,185.0,55.0,37.0,268.0,36.0,206.0,38.0,26.0,52.0,1.0,650.0,48.0,5.0,0.0,13.0,1.0,Residencial urbano,Urbano,"-68,91040288","-32,88818061",2327,1.0
I2255,500071305.0,Intersercción,748.0,217.0,43.0,185.0,55.0,37.0,268.0,36.0,206.0,38.0,26.0,52.0,1.0,650.0,48.0,5.0,0.0,13.0,1.0,Residencial urbano,Urbano,"-68,90881378","-32,8878089",2328,1.0
I2256,500071305.0,Intersercción,748.0,217.0,43.0,185.0,55.0,37.0,268.0,36.0,206.0,38.0,26.0,52.0,1.0,650.0,48.0,5.0,0.0,13.0,1.0,Residencial urbano,Urbano,"-68,90857852","-32,88778667",2329,1.0
I2272,500071303.0,Intersercción,1314.0,285.0,52.0,382.0,39.0,49.0,569.0,140.0,236.0,110.0,25.0,34.0,0.0,1133.0,85.0,5.0,0.0,6.0,1.0,Residencial urbano,Urbano,"-68,90585806","-32,88703903",2345,1.0
I2273,500071304.0,Intersercción,1215.0,325.0,46.0,387.0,74.0,60.0,480.0,114.0,270.0,97.0,26.0,49.0,0.0,1051.0,92.0,33.0,1.0,68.0,2.0,Residencial urbano,Urbano,"-68,90584386","-32,88805453",2346,0.0
I2274,500071307.0,Intersercción,1336.0,347.0,46.0,495.0,39.0,75.0,609.0,69.0,285.0,93.0,20.0,29.0,0.0,1101.0,127.0,55.0,35.0,169.0,6.0,Residencial urbano,Urbano,"-68,90366406","-32,88874846",2347,1.0
I2275,500071308.0,Intersercción,1148.0,291.0,44.0,413.0,53.0,60.0,462.0,97.0,244.0,60.0,25.0,27.0,0.0,928.0,103.0,34.0,3.0,111.0,5.0,Residencial urbano,Urbano,"-68,90350759","-32,88931626",2348,0.0
I2276,500071307.0,Intersercción,1336.0,347.0,46.0,495.0,39.0,75.0,609.0,69.0,285.0,93.0,20.0,29.0,0.0,1101.0,127.0,55.0,35.0,169.0,3.0,Residencial urbano,Urbano,"-68,90409026","-32,88994894",2349,1.0
I2277,500071307.0,Intersercción,1336.0,347.0,46.0,495.0,39.0,75.0,609.0,69.0,285.0,93.0,20.0,29.0,0.0,1101.0,127.0,55.0,35.0,169.0,0.0,Residencial urbano,Urbano,"-68,90452578","-32,8906096",2350,1.0
I2279,500071307.0,Intersercción,1336.0,347.0,46.0,495.0,39.0,75.0,609.0,69.0,285.0,93.0,20.0,29.0,0.0,1101.0,127.0,55.0,35.0,169.0,1.0,Residencial urbano,Urbano,"-68,90438554","-32,89033752",2352,1.0
I2285,500071308.0,Intersercción,1148.0,291.0,44.0,413.0,53.0,60.0,462.0,97.0,244.0,60.0,25.0,27.0,0.0,928.0,103.0,34.0,3.0,111.0,0.0,Residencial urbano,Urbano,"-68,90135298","-32,88898743",2358,0.0
I2288,500071308.0,Intersercción,1148.0,291.0,44.0,413.0,53.0,60.0,462.0,97.0,244.0,60.0,25.0,27.0,0.0,928.0,103.0,34.0,3.0,111.0,0.0,Residencial urbano,Urbano,"-68,90135298","-32,88898743",2361,0.0
I2297,500071308.0,Intersercción,1148.0,291.0,44.0,413.0,53.0,60.0,462.0,97.0,244.0,60.0,25.0,27.0,0.0,928.0,103.0,34.0,3.0,111.0,0.0,Residencial urbano,Urbano,"-68,90222047","-32,89013004",2370,0.0
I2310,500071303.0,Intersercción,1314.0,285.0,52.0,382.0,39.0,49.0,569.0,140.0,236.0,110.0,25.0,34.0,0.0,1133.0,85.0,5.0,0.0,6.0,0.0,Residencial urbano,Urbano,"-68,90517242","-32,88639344",2383,1.0
I2311,500071303.0,Intersercción,1314.0,285.0,52.0,382.0,39.0,49.0,569.0,140.0,236.0,110.0,25.0,34.0,0.0,1133.0,85.0,5.0,0.0,6.0,0.0,Residencial urbano,Urbano,"-68,90593736","-32,88666561",2384,1.0
I2312,500071303.0,Intersercción,1314.0,285.0,52.0,382.0,39.0,49.0,569.0,140.0,236.0,110.0,25.0,34.0,0.0,1133.0,85.0,5.0,0.0,6.0,2.0,Residencial urbano,Urbano,"-68,90410276","-32,88710251",2385,1.0
I2313,500071303.0,Intersercción,1314.0,285.0,52.0,382.0,39.0,49.0,569.0,140.0,236.0,110.0,25.0,34.0,0.0,1133.0,85.0,5.0,0.0,6.0,0.0,Residencial urbano,Urbano,"-68,90324207","-32,88675473",2386,1.0
I2314,500071303.0,Intersercción,1314.0,285.0,52.0,382.0,39.0,49.0,569.0,140.0,236.0,110.0,25.0,34.0,0.0,1133.0,85.0,5.0,0.0,6.0,0.0,Residencial urbano,Urbano,"-68,90324205","-32,88675472",2387,1.0
I2315,500071303.0,Intersercción,1314.0,285.0,52.0,382.0,39.0,49.0,569.0,140.0,236.0,110.0,25.0,34.0,0.0,1133.0,85.0,5.0,0.0,6.0,0.0,Residencial urbano,Urbano,"-68,90305669","-32,88668396",2388,1.0
I2316,500071303.0,Intersercción,1314.0,285.0,52.0,382.0,39.0,49.0,569.0,140.0,236.0,110.0,25.0,34.0,0.0,1133.0,85.0,5.0,0.0,6.0,2.0,Residencial urbano,Urbano,"-68,90474049","-32,8873602",2389,1.0
I2322,500071303.0,Intersercción,1314.0,285.0,52.0,382.0,39.0,49.0,569.0,140.0,236.0,110.0,25.0,34.0,0.0,1133.0,85.0,5.0,0.0,6.0,0.0,Residencial urbano,Urbano,"-68,90155998","-32,88758468",2395,1.0
I2323,500491109.0,Intersercción,668.0,196.0,15.0,212.0,35.0,46.0,88.0,49.0,88.0,26.0,73.0,196.0,38.0,562.0,62.0,2.0,38.0,87.0,1.0,Residencial urbano,Urbano,"-68,87863438","-32,86416348",2396,1.0
I2331,500071001.0,Intersercción,1179.0,326.0,30.0,213.0,85.0,43.0,95.0,94.0,138.0,71.0,86.0,549.0,67.0,1106.0,41.0,0.0,71.0,11.0,0.0,Residencial suburbano,Interfaz,"-68,89436614","-32,86792659",2404,1.0
I2342,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,0.0,Residencial urbano,Urbano,"-68,87936969","-32,87551118",2415,1.0
I2343,500071002.0,Intersercción,741.0,242.0,38.0,116.0,93.0,18.0,120.0,39.0,188.0,46.0,71.0,217.0,14.0,699.0,24.0,0.0,9.0,3.0,6.0,Residencial urbano,Urbano,"-68,88021789","-32,87276234",2416,0.0
I2344,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,2.0,Residencial urbano,Urbano,"-68,88048084","-32,87113692",2417,1.0
I2345,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,2.0,Residencial urbano,Urbano,"-68,88009665","-32,86971608",2418,1.0
I2347,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,1.0,Residencial urbano,Urbano,"-68,87958004","-32,86765908",2420,1.0
I2348,500071003.0,Intersercción,921.0,277.0,26.0,177.0,98.0,39.0,99.0,50.0,188.0,51.0,92.0,330.0,31.0,856.0,33.0,0.0,1.0,1.0,2.0,Residencial urbano,Urbano,"-68,88280683","-32,86751062",2421,1.0
I2349,500071002.0,Intersercción,741.0,242.0,38.0,116.0,93.0,18.0,120.0,39.0,188.0,46.0,71.0,217.0,14.0,699.0,24.0,0.0,9.0,3.0,3.0,Residencial urbano,Urbano,"-68,88220958","-32,87155486",2422,0.0
I2350,500071002.0,Intersercción,741.0,242.0,38.0,116.0,93.0,18.0,120.0,39.0,188.0,46.0,71.0,217.0,14.0,699.0,24.0,0.0,9.0,3.0,7.0,Residencial urbano,Urbano,"-68,88208108","-32,87271103",2423,0.0
I2351,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,2.0,Residencial urbano,Urbano,"-68,88235947","-32,87027431",2424,1.0
I2352,500071002.0,Intersercción,741.0,242.0,38.0,116.0,93.0,18.0,120.0,39.0,188.0,46.0,71.0,217.0,14.0,699.0,24.0,0.0,9.0,3.0,3.0,Residencial urbano,Urbano,"-68,88220188","-32,87161722",2425,0.0
I2354,500071003.0,Intersercción,921.0,277.0,26.0,177.0,98.0,39.0,99.0,50.0,188.0,51.0,92.0,330.0,31.0,856.0,33.0,0.0,1.0,1.0,5.0,Residencial urbano,Urbano,"-68,88306694","-32,86582543",2427,1.0
I2355,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,1.0,Residencial urbano,Urbano,"-68,88246216","-32,86961072",2428,1.0
I2357,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,0.0,Residencial urbano,Urbano,"-68,88263796","-32,86848045",2430,1.0
I2359,500071002.0,Intersercción,741.0,242.0,38.0,116.0,93.0,18.0,120.0,39.0,188.0,46.0,71.0,217.0,14.0,699.0,24.0,0.0,9.0,3.0,8.0,Residencial suburbano,Interfaz,"-68,88216447","-32,87380759",2432,0.0
I2360,500071003.0,Intersercción,921.0,277.0,26.0,177.0,98.0,39.0,99.0,50.0,188.0,51.0,92.0,330.0,31.0,856.0,33.0,0.0,1.0,1.0,3.0,Residencial urbano,Urbano,"-68,88329267","-32,8655432",2433,1.0
I2361,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,1.0,Residencial suburbano,Interfaz,"-68,88295853","-32,86771856",2434,1.0
I2362,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,1.0,Residencial urbano,Urbano,"-68,88265196","-32,86964559",2435,1.0
I2363,500071002.0,Intersercción,741.0,242.0,38.0,116.0,93.0,18.0,120.0,39.0,188.0,46.0,71.0,217.0,14.0,699.0,24.0,0.0,9.0,3.0,7.0,Residencial urbano,Urbano,"-68,88208108","-32,87271103",2436,0.0
I2364,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,1.0,Residencial urbano,Urbano,"-68,88246216","-32,86961072",2437,1.0
I2373,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,1.0,Residencial urbano,Urbano,"-68,87038145","-32,88002032",2446,1.0
I2374,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,3.0,Residencial urbano,Urbano,"-68,85969836","-32,87889243",2447,1.0
I2376,500071007.0,Intersercción,612.0,241.0,27.0,125.0,81.0,19.0,111.0,29.0,172.0,28.0,85.0,117.0,10.0,553.0,27.0,0.0,1.0,7.0,11.0,Residencial urbano,Urbano,"-68,85802215","-32,86875959",2449,1.0
I2377,500071007.0,Intersercción,612.0,241.0,27.0,125.0,81.0,19.0,111.0,29.0,172.0,28.0,85.0,117.0,10.0,553.0,27.0,0.0,1.0,7.0,7.0,Residencial urbano,Urbano,"-68,85870547","-32,86867219",2450,1.0
I2378,500070505.0,Intersercción,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,10.0,Residencial urbano,Urbano,"-68,86073939","-32,88423137",2451,0.0
I2380,500071007.0,Intersercción,612.0,241.0,27.0,125.0,81.0,19.0,111.0,29.0,172.0,28.0,85.0,117.0,10.0,553.0,27.0,0.0,1.0,7.0,8.0,Residencial urbano,Urbano,"-68,85820288","-32,86995052",2453,1.0
I2386,500071011.0,Intersercción,745.0,188.0,18.0,213.0,55.0,29.0,317.0,36.0,201.0,20.0,20.0,22.0,1.0,626.0,58.0,20.0,0.0,4.0,2.0,Residencial urbano,Urbano,"-68,86202215","-32,86849167",2459,1.0
