SeccionNombreCompleto,Zonificacion,Clasificacion,DensidadPoblacion,SeccionNro,SeccionNombre,RacioCensal,Poblacion,Hogares,Desocupados,Edad 0 a 14,Edad mayor 65,InicialCompleto,PrimarioCompleto,EGBCompleto,SecundarioCompleto,PolimodalCompleto,SuperiorCompleto,UniversitarioCompleto,PostgradoCompleto,LeeEscribe,NoLeeEscribe,Hacinamiento,RedAguaNO,CloacaNO,PVNum,PVNom,Direccion,x_wgs,y_wgs,id,fid,Densidad comercial
2da Seccion Barrio Civico,Residencial urbano,Urbano,13.145,2,Barrio Civico,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,,,,-68.85084,-32.89968,"-68,85084-32,89968",,0
2da Seccion Barrio Civico,Residencial urbano,Urbano,13.145,2,Barrio Civico,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,,,,-68.8432,-32.90006,"-68,8432-32,90006",,0
2da Seccion Barrio Civico,Residencial urbano,Urbano,13.145,2,Barrio Civico,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,,,,-68.84335,-32.90061,"-68,84335-32,90061",,0
,Residencial urbano,Urbano,83.143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.82265,-32.8672,"-68,82265-32,8672",,0
,Residencial urbano,Urbano,83.143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.82272,-32.86777,"-68,82272-32,86777",,0
,Residencial urbano,Urbano,83.143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.82556,-32.86782,"-68,82556-32,86782",,0
,Residencial urbano,Urbano,83.143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.82413,-32.86715,"-68,82413-32,86715",,0
,Residencial urbano,Urbano,83.143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.8242,-32.86789,"-68,8242-32,86789",,0
,Residencial urbano,Urbano,83.143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.82406,-32.8665,"-68,82406-32,8665",,0
,Residencial urbano,Urbano,83.143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.82547,-32.86712,"-68,82547-32,86712",,0
,Residencial urbano,Urbano,83.143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.82262,-32.867,"-68,82262-32,867",,0
,Residencial urbano,Urbano,83.143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.82274,-32.86796,"-68,82274-32,86796",,0
,Residencial urbano,Urbano,83.143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.82257,-32.86662,"-68,82257-32,86662",,0
,Residencial urbano,Urbano,83.143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.82172,-32.867,"-68,82172-32,867",,0
,Residencial urbano,Urbano,83.143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.82168,-32.867,"-68,82168-32,867",,0
,Residencial urbano,Urbano,71,4,Cuarta Este Area Fundacional,500070206,1053,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,,,,-68.8291,-32.8694,"-68,8291-32,8694",,0
,Residencial urbano,Urbano,71,4,Cuarta Este Area Fundacional,500070206,1053,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,,,,-68.8292,-32.87196,"-68,8292-32,87196",,0
,Residencial urbano,Urbano,87.761,4,Cuarta Este Area Fundacional,500070205,778,239,31,170,82,26,163,55,257,51,57,109,2,705,37,4,0,2,,,,-68.82478,-32.87331,"-68,82478-32,87331",,0
,Residencial urbano,Urbano,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.82037,-32.87322,"-68,82037-32,87322",,0
,Residencial urbano,Urbano,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.82056,-32.87375,"-68,82056-32,87375",,0
,Residencial urbano,Urbano,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.8181,-32.86961,"-68,8181-32,86961",,0
,Residencial urbano,Urbano,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81954,-32.87132,"-68,81954-32,87132",,0
,Residencial urbano,Urbano,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81955,-32.87133,"-68,81955-32,87133",,0
,Residencial urbano,Urbano,,4,Cuarta Este Area Fundacional,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.82061,-32.87358,"-68,82061-32,87358",,0
,Residencial urbano,Urbano,,4,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.8206,-32.87351,"-68,8206-32,87351",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81735,-32.86805,"-68,81735-32,86805",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81738,-32.86809,"-68,81738-32,86809",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.82002,-32.87222,"-68,82002-32,87222",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.82005,-32.87225,"-68,82005-32,87225",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81739,-32.86819,"-68,81739-32,86819",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81739,-32.86823,"-68,81739-32,86823",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81862,-32.87027,"-68,81862-32,87027",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81863,-32.87029,"-68,81863-32,87029",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.8173,-32.86742,"-68,8173-32,86742",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81768,-32.86891,"-68,81768-32,86891",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81737,-32.86815,"-68,81737-32,86815",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81733,-32.86795,"-68,81733-32,86795",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81762,-32.86879,"-68,81762-32,86879",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81892,-32.87061,"-68,81892-32,87061",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81765,-32.86886,"-68,81765-32,86886",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81733,-32.86793,"-68,81733-32,86793",,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.8173,-32.86769,"-68,8173-32,86769",,0
,Residencial urbano,Urbano,61.782,4,Cuarta Este Area Fundacional,500070207,785,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,,,,-68.8319,-32.86964,"-68,8319-32,86964",,0
,Residencial urbano,Urbano,61.782,4,Cuarta Este Area Fundacional,500070207,785,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,,,,-68.83044,-32.86979,"-68,83044-32,86979",,0
,Residencial urbano,Urbano,61.782,4,Cuarta Este Area Fundacional,500070207,785,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,,,,-68.83199,-32.87183,"-68,83199-32,87183",,0
,Residencial urbano,Urbano,61.782,4,Cuarta Este Area Fundacional,500070207,785,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,,,,-68.8305,-32.87086,"-68,8305-32,87086",,0
,Residencial urbano,Urbano,61.782,4,Cuarta Este Area Fundacional,500070207,785,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,,,,-68.83055,-32.8719,"-68,83055-32,8719",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,,3,Parque O'Higgins,500281010,1045,340,50,206,137,35,250,52,314,47,108,155,5,941,57,3,0,6,,,,-68.82802,-32.88273,"-68,82802-32,88273",,0
,Residencial urbano,Urbano,61.782,4,Cuarta Este Area Fundacional,500070207,785,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,,,,-68.8306,-32.87292,"-68,8306-32,87292",,0
,Comercial,Altamente urbano,106.572,4,Cuarta Este Area Fundacional,500070210,754,255,27,133,165,14,177,28,246,13,74,156,10,708,24,2,0,0,,,,-68.83215,-32.87524,"-68,83215-32,87524",,0
,Comercial,Altamente urbano,106.572,4,Cuarta Este Area Fundacional,500070210,754,255,27,133,165,14,177,28,246,13,74,156,10,708,24,2,0,0,,,,-68.83073,-32.87533,"-68,83073-32,87533",,0
,Residencial urbano,Urbano,106.572,4,Cuarta Este Area Fundacional,500070210,754,255,27,133,165,14,177,28,246,13,74,156,10,708,24,2,0,0,,,,-68.83066,-32.87402,"-68,83066-32,87402",,0
,Residencial urbano,Urbano,106.572,4,Cuarta Este Area Fundacional,500070210,754,255,27,133,165,14,177,28,246,13,74,156,10,708,24,2,0,0,,,,-68.8321,-32.8739,"-68,8321-32,8739",,0
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83565,-32.87628,"-68,83565-32,87628",,0
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83596,-32.87744,"-68,83596-32,87744",,0
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83597,-32.8786,"-68,83597-32,8786",,0
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83501,-32.87866,"-68,83501-32,87866",,0
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83365,-32.8776,"-68,83365-32,8776",,0
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83625,-32.87857,"-68,83625-32,87857",,0
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83567,-32.87748,"-68,83567-32,87748",,0
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83509,-32.87979,"-68,83509-32,87979",,0
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83653,-32.87969,"-68,83653-32,87969",,0
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83509,-32.87978,"-68,83509-32,87978",,0
,Residencial urbano,Urbano,93.218,4,Cuarta Este Area Fundacional,500070203,1123,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,,,,-68.82166,-32.86948,"-68,82166-32,86948",,0
,Residencial urbano,Urbano,93.218,4,Cuarta Este Area Fundacional,500070203,1123,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,,,,-68.82294,-32.8695,"-68,82294-32,8695",,0
,Residencial urbano,Urbano,93.218,4,Cuarta Este Area Fundacional,500070203,1123,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,,,,-68.82283,-32.86869,"-68,82283-32,86869",,0
,Residencial urbano,Urbano,93.218,4,Cuarta Este Area Fundacional,500070203,1123,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,,,,-68.82433,-32.86903,"-68,82433-32,86903",,0
,Residencial urbano,Urbano,93.218,4,Cuarta Este Area Fundacional,500070203,1123,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,,,,-68.81908,-32.86956,"-68,81908-32,86956",,0
,Residencial urbano,Urbano,93.218,4,Cuarta Este Area Fundacional,500070203,1123,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,,,,-68.82046,-32.87022,"-68,82046-32,87022",,0
,Residencial urbano,Urbano,93.218,4,Cuarta Este Area Fundacional,500070203,1123,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,,,,-68.81915,-32.87025,"-68,81915-32,87025",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,36.211,1,Parque Central,500070106,664,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,,,,-68.83797,-32.87991,"-68,83797-32,87991",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,36.211,1,Parque Central,500070106,664,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,,,,-68.83929,-32.87983,"-68,83929-32,87983",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,36.211,1,Parque Central,500070106,664,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,,,,-68.83701,-32.87627,"-68,83701-32,87627",,0
,Residencial urbano,Urbano,76.164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-68.82029,-32.86869,"-68,82029-32,86869",,0
,Residencial urbano,Urbano,76.164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-68.82155,-32.86864,"-68,82155-32,86864",,0
,Residencial urbano,Urbano,76.164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-68.8201,-32.86714,"-68,8201-32,86714",,0
,Residencial urbano,Urbano,76.164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-68.82143,-32.86782,"-68,82143-32,86782",,0
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-68.82467,-32.8664,"-68,82467-32,8664",,0
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-68.82405,-32.86641,"-68,82405-32,86641",,0
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-68.82717,-32.86637,"-68,82717-32,86637",,0
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-68.82594,-32.86639,"-68,82594-32,86639",,0
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-68.82725,-32.86637,"-68,82725-32,86637",,0
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-68.82256,-32.86648,"-68,82256-32,86648",,0
,Residencial urbano,Urbano,,4,Cuarta Este Area Fundacional,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-68.82166,-32.86693,"-68,82166-32,86693",,0
,Residencial urbano,Urbano,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-68.82258,-32.86647,"-68,82258-32,86647",,0
,Residencial urbano,Urbano,76.164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-68.81895,-32.86873,"-68,81895-32,86873",,0
,Residencial urbano,Urbano,76.164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-68.81883,-32.86792,"-68,81883-32,86792",,0
,Residencial urbano,Urbano,,,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-68.82146,-32.86697,"-68,82146-32,86697",,0
,,,,,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-68.81786,-32.86722,"-68,81786-32,86722",,0
,,,,,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-68.82135,-32.86697,"-68,82135-32,86697",,0
,,,,,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-68.82069,-32.86701,"-68,82069-32,86701",,0
,Residencial urbano,Urbano,,4,Cuarta Este Area Fundacional,500281002,828,225,47,204,87,36,300,58,243,54,19,52,1,734,49,5,0,24,,,,-68.82389,-32.87527,"-68,82389-32,87527",,0
,,,,4,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-68.81882,-32.86713,"-68,81882-32,86713",,0
,,,,4,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-68.82009,-32.86705,"-68,82009-32,86705",,0
,,,,,,500490914,935,293,62,183,128,27,220,63,293,69,74,115,1,852,41,4,0,6,,,,-68.82894,-32.86652,"-68,82894-32,86652",,0
,,,,,,500490914,935,293,62,183,128,27,220,63,293,69,74,115,1,852,41,4,0,6,,,,-68.83028,-32.86665,"-68,83028-32,86665",,0
,Residencial urbano,Urbano,58.068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-68.82479,-32.87391,"-68,82479-32,87391",,0
,Residencial urbano,Urbano,58.068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-68.82359,-32.87429,"-68,82359-32,87429",,0
,Residencial urbano,Urbano,58.068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-68.82353,-32.87396,"-68,82353-32,87396",,0
,Residencial urbano,Urbano,58.068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-68.82198,-32.87428,"-68,82198-32,87428",,0
,Comercial,Altamente urbano,,4,,500281002,828,225,47,204,87,36,300,58,243,54,19,52,1,734,49,5,0,24,,,,-68.82456,-32.87561,"-68,82456-32,87561",,0
,Residencial urbano,Urbano,58.068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-68.82317,-32.87455,"-68,82317-32,87455",,0
,Residencial urbano,Urbano,58.068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-68.82299,-32.87475,"-68,82299-32,87475",,0
,Residencial urbano,Urbano,58.068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-68.82294,-32.87485,"-68,82294-32,87485",,0
,Residencial urbano,Urbano,58.068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-68.82403,-32.87444,"-68,82403-32,87444",,0
,Residencial urbano,Urbano,58.068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-68.82402,-32.87443,"-68,82402-32,87443",,0
,Comercial,Altamente urbano,58.068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-68.82479,-32.8756,"-68,82479-32,8756",,0
,Residencial urbano,Urbano,58.068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-68.82384,-32.87512,"-68,82384-32,87512",,0
,Residencial urbano,Urbano,73.713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-68.82217,-32.87345,"-68,82217-32,87345",,0
,Residencial urbano,Urbano,73.713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-68.8192,-32.87075,"-68,8192-32,87075",,0
,Residencial urbano,Urbano,73.713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-68.8221,-32.87278,"-68,8221-32,87278",,0
,Residencial urbano,Urbano,73.713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-68.8206,-32.87131,"-68,8206-32,87131",,0
,Residencial urbano,Urbano,73.713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-68.82072,-32.87221,"-68,82072-32,87221",,0
,Residencial urbano,Urbano,73.713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-68.82011,-32.87222,"-68,82011-32,87222",,0
,Residencial urbano,Urbano,73.713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-68.8233,-32.87215,"-68,8233-32,87215",,0
,Residencial urbano,Urbano,73.713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-68.8219,-32.87126,"-68,8219-32,87126",,0
,Residencial urbano,Urbano,73.713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-68.81962,-32.87133,"-68,81962-32,87133",,0
,Residencial urbano,Urbano,73.713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-68.82337,-32.87276,"-68,82337-32,87276",,0
1ra Seccion Parque Central,Central,Altamente urbano,54.84,1,Parque Central,500070111,349,152,9,51,61,12,31,5,77,5,38,146,18,321,12,0,0,0,,,,-68.84594,-32.88489,"-68,84594-32,88489",,0
1ra Seccion Parque Central,Central,Altamente urbano,54.84,1,Parque Central,500070111,349,152,9,51,61,12,31,5,77,5,38,146,18,321,12,0,0,0,,,,-68.84621,-32.88598,"-68,84621-32,88598",,0
1ra Seccion Parque Central,Central,Altamente urbano,54.84,1,Parque Central,500070111,349,152,9,51,61,12,31,5,77,5,38,146,18,321,12,0,0,0,,,,-68.84497,-32.88621,"-68,84497-32,88621",,0
1ra Seccion Parque Central,Central,Altamente urbano,54.84,1,Parque Central,500070111,349,152,9,51,61,12,31,5,77,5,38,146,18,321,12,0,0,0,,,,-68.84468,-32.88513,"-68,84468-32,88513",,0
1ra Seccion Parque Central,Central,Altamente urbano,87.671,1,Parque Central,500070115,411,192,11,50,100,13,41,11,90,8,57,160,17,390,10,2,0,0,,,,-68.8469,-32.88354,"-68,8469-32,88354",,0
1ra Seccion Parque Central,Central,Altamente urbano,87.671,1,Parque Central,500070115,411,192,11,50,100,13,41,11,90,8,57,160,17,390,10,2,0,0,,,,-68.84564,-32.88377,"-68,84564-32,88377",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,69.006,3,Parque O'Higgins,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,,,,-68.83518,-32.88103,"-68,83518-32,88103",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,69.006,3,Parque O'Higgins,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,,,,-68.83385,-32.88113,"-68,83385-32,88113",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,69.006,3,Parque O'Higgins,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,,,,-68.82963,-32.88142,"-68,82963-32,88142",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,69.006,3,Parque O'Higgins,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,,,,-68.83385,-32.88111,"-68,83385-32,88111",,0
1ra Seccion Parque Central,Central,Altamente urbano,49.598,1,Parque Central,500070107,704,212,25,91,142,10,131,11,218,10,58,205,27,660,24,0,0,0,,,,-68.83929,-32.88496,"-68,83929-32,88496",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54.738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-68.84558,-32.87366,"-68,84558-32,87366",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54.738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-68.84677,-32.87819,"-68,84677-32,87819",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54.738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-68.84573,-32.87909,"-68,84573-32,87909",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54.738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-68.84555,-32.87842,"-68,84555-32,87842",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54.738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-68.84194,-32.87957,"-68,84194-32,87957",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54.738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-68.84448,-32.87926,"-68,84448-32,87926",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54.738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-68.84318,-32.87943,"-68,84318-32,87943",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,28.139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-68.85502,-32.87956,"-68,85502-32,87956",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,28.139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-68.8535,-32.87984,"-68,8535-32,87984",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,28.139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-68.85178,-32.88017,"-68,85178-32,88017",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,28.139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-68.8515,-32.87915,"-68,8515-32,87915",,0
